game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS196807090,evt,1968-07-09,0,HOU02,A,0,ALS,NLS,1,0,1,0,1,30,30,0,3,6,3,0,0,0,0,,0,0,11,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,24,33,27,1,0,5,6,1,0,0,0,6,0,9,2,0,0,0,0,1,0,0,0,9,4,,,1,24,35,24,10,1,2,0,0
SLN196804100,evt,1968-04-10,0,STL09,R,0,ATL,SLN,1,0,1,0,1,32,28,1,3,3,0,0,0,0,0,,2,0,2,0,0,2,0,0,0,0,4,1,1,0,0,0,1,0,1,0,25,36,33,2,2,7,9,2,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,11,11,,,1,25,37,25,11,1,0,0,0
SLN196804110,evt,1968-04-11,0,STL09,R,0,ATL,SLN,1,0,1,0,1,38,35,3,8,13,2,0,1,0,3,,3,1,5,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,44,40,10,8,18,27,2,2,1,0,2,1,5,0,0,1,1,0,1,0,2,1,9,8,,,1,24,37,24,11,2,0,0,0
ATL196804120,evt,1968-04-12,0,ATL01,R,1,ATL,CIN,1,1,0,0,1,35,31,4,7,17,1,0,3,0,4,,3,0,4,0,1,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,38,35,3,3,10,15,2,0,1,0,2,0,4,0,1,0,0,0,0,0,3,1,13,8,,,1,27,42,27,15,0,0,0,0
ATL196804130,evt,1968-04-13,0,ATL01,R,1,ATL,CIN,1,1,0,0,1,43,37,2,10,10,0,0,0,0,2,,5,2,6,3,0,1,0,0,0,0,10,1,1,0,0,0,1,1,0,0,33,44,36,1,1,7,7,0,0,0,0,5,3,4,2,1,2,0,0,0,0,0,0,12,13,,,1,33,48,33,15,0,2,0,0
ATL196804150,evt,1968-04-15,0,ATL01,R,1,ATL,SLN,1,0,1,0,1,41,36,3,6,9,0,0,1,0,3,,3,0,6,0,1,1,0,1,0,0,8,1,1,0,0,0,1,0,1,0,30,40,38,4,4,10,15,3,1,0,0,2,0,6,2,0,0,0,0,0,1,1,0,8,14,,,1,30,40,30,10,0,2,0,0
ATL196804160,evt,1968-04-16,0,ATL01,R,1,ATL,SLN,1,0,1,0,1,38,37,2,9,9,0,0,0,0,2,,1,0,5,0,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,27,41,36,6,6,9,14,2,0,1,0,5,1,5,0,0,0,0,0,0,0,1,1,9,12,,,1,27,39,27,11,1,0,0,0
ATL196804170,evt,1968-04-17,0,ATL01,R,1,ATL,CHN,1,1,0,0,1,29,27,2,6,9,0,0,1,0,2,,0,0,5,0,0,2,0,0,1,0,3,1,1,1,1,0,0,1,0,0,27,33,30,0,0,5,7,2,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,15,7,,,1,27,42,27,15,0,2,0,0
ATL196804180,evt,1968-04-18,0,ATL01,R,1,ATL,CHN,1,1,0,0,1,37,31,5,7,18,0,1,3,0,5,,4,1,2,1,1,1,0,0,0,0,6,1,1,0,0,0,1,1,0,0,27,34,32,3,3,6,9,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,14,10,,,1,27,40,27,13,0,0,0,0
CIN196804190,evt,1968-04-19,0,CIN07,R,0,ATL,CIN,1,1,0,0,1,38,32,3,6,12,0,0,2,0,3,,5,0,6,1,1,0,0,0,0,0,8,1,1,1,1,0,0,1,0,0,27,31,30,0,0,7,7,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,14,9,,,1,27,44,27,17,0,4,0,0
CIN196804200,evt,1968-04-20,0,CIN07,R,0,ATL,CIN,1,0,1,0,1,33,32,1,6,8,2,0,0,0,1,,1,0,6,1,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,34,31,2,2,8,10,2,0,0,0,1,0,5,0,1,0,1,0,0,0,3,1,4,15,,,1,24,27,24,3,0,0,0,0
CIN196804210,evt,1968-04-21,0,CIN07,R,0,ATL,CIN,1,1,0,0,1,41,35,5,9,13,1,0,1,0,5,,6,3,8,0,0,0,0,1,1,0,9,1,1,0,0,0,1,1,0,1,27,35,32,2,2,5,7,2,0,0,0,3,0,4,1,0,0,0,0,0,0,2,1,9,13,,,1,27,39,27,10,2,1,0,0
CHN196804230,evt,1968-04-23,0,CHI11,R,0,ATL,CHN,1,0,1,0,1,41,40,4,15,26,2,0,3,0,4,,1,1,2,0,0,0,0,0,1,0,10,1,1,0,0,0,1,0,1,0,24,39,31,10,9,11,14,3,0,0,0,6,2,5,2,0,1,1,0,2,0,6,3,10,5,,,1,24,37,24,12,1,3,0,1
CHN196804250,evt,1968-04-25,0,CHI11,R,0,ATL,CHN,1,0,1,0,1,35,34,2,7,15,0,1,2,0,2,,1,0,7,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,33,32,5,5,10,20,2,1,2,0,1,0,2,1,0,0,0,0,0,0,0,0,9,10,,,1,24,37,24,12,1,1,0,0
ATL196804260,evt,1968-04-26,0,ATL01,R,1,ATL,PHI,1,1,0,0,1,38,35,3,11,12,1,0,0,0,2,,3,1,6,0,0,0,0,2,0,0,11,1,1,1,0,0,0,1,0,0,27,34,31,1,0,6,6,0,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,8,9,,,1,27,40,27,11,2,0,0,0
ATL196804270,evt,1968-04-27,0,ATL01,R,1,ATL,PHI,1,0,1,0,1,36,34,1,6,8,2,0,0,0,0,,2,1,7,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,38,33,4,4,8,14,0,0,2,0,4,2,4,1,0,1,0,0,0,0,2,0,10,10,,,1,27,40,27,12,1,1,0,0
ATL196804280,evt,1968-04-28,0,ATL01,R,1,ATL,PHI,1,0,1,0,1,33,33,3,7,15,2,0,2,0,3,,0,0,8,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,27,37,35,4,4,9,14,2,0,1,0,1,0,4,0,0,1,0,0,1,0,0,0,12,9,,,1,27,42,27,14,1,0,0,0
