game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS196307090,evt,1963-07-09,0,CLE07,A,1,ALS,NLS,1,0,1,0,1,37,34,3,11,12,1,0,0,0,3,,1,0,9,2,1,1,0,0,0,0,7,1,1,0,0,0,1,0,1,0,27,37,34,5,4,6,6,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,11,11,,,1,27,37,27,9,1,0,0,0
WS2196304080,evt,1963-04-08,0,WAS10,R,0,BAL,WS2,1,1,0,0,1,35,32,3,6,13,1,0,2,0,3,,3,1,7,1,0,0,0,0,0,0,5,1,1,0,0,0,1,1,0,1,27,34,30,1,1,7,9,2,0,0,0,4,0,4,1,0,0,0,0,0,0,1,0,10,9,,,1,27,40,27,13,0,3,0,0
BAL196304100,evt,1963-04-10,0,BAL11,R,1,BAL,WS2,1,1,0,0,1,34,28,3,7,11,1,0,1,0,3,,4,0,3,2,0,1,1,0,0,0,6,1,1,0,0,0,1,1,0,0,27,34,34,2,2,8,10,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,11,12,,,1,27,38,27,11,0,0,0,0
NYA196304110,evt,1963-04-11,0,NYC16,R,0,BAL,NYA,1,1,0,0,1,35,33,4,8,15,1,0,2,0,4,,1,0,7,1,0,1,0,0,0,0,4,1,1,1,0,0,0,1,0,0,27,36,29,1,1,5,8,0,0,1,0,5,0,4,2,1,1,0,0,0,0,0,0,8,11,,,1,27,39,27,11,1,3,0,0
NYA196304130,evt,1963-04-13,0,NYC16,R,0,BAL,NYA,1,0,1,0,1,33,31,1,5,9,1,0,1,0,1,,2,0,5,0,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,33,31,6,3,7,15,2,0,2,0,1,0,7,1,0,1,0,0,0,0,0,0,12,3,,,1,24,40,24,13,3,1,0,0
NYA196304140,evt,1963-04-14,0,NYC16,R,0,BAL,NYA,1,0,1,0,1,34,31,1,5,10,1,2,0,0,1,,3,0,8,1,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,36,30,5,5,6,6,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,2,9,11,,,1,24,33,24,9,0,0,0,0
BOS196304160,evt,1963-04-16,0,BOS07,R,0,BAL,BOS,1,0,1,0,1,31,31,1,5,6,1,0,0,0,1,,0,0,8,0,0,0,0,1,0,0,3,1,1,0,0,0,1,0,1,0,24,32,31,6,3,8,13,2,0,1,0,1,0,4,0,0,0,0,0,0,0,2,1,6,11,,,1,24,34,24,9,1,1,0,0
BOS196304170,evt,1963-04-17,0,BOS07,R,0,BAL,BOS,1,1,0,0,1,36,36,5,10,18,0,1,2,0,5,,0,0,8,2,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,1,27,37,35,4,1,8,12,1,0,1,0,2,0,10,1,0,0,0,0,0,0,0,0,9,7,,,1,27,36,27,8,1,1,0,0
BAL196304190,evt,1963-04-19,0,BAL11,R,1,BAL,CLE,1,1,0,0,1,39,37,8,14,23,3,0,2,0,8,,2,0,4,1,0,0,0,1,0,0,7,1,1,0,0,0,1,1,0,1,27,41,38,5,4,13,16,3,0,0,0,2,0,7,1,0,1,0,0,0,0,4,1,8,9,,,1,27,39,27,11,1,1,0,0
BAL196304200,evt,1963-04-20,0,BAL11,R,1,BAL,CLE,1,1,0,0,1,41,36,8,11,14,3,0,0,0,7,,5,1,7,0,0,0,0,3,0,0,9,1,1,1,0,0,0,1,0,0,27,34,32,1,1,7,10,1,1,0,0,2,0,9,2,0,0,0,0,1,0,0,0,11,5,,,1,27,40,27,13,0,2,0,0
