game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS197607130,evt,1976-07-13,0,PHI12,A,0,ALS,NLS,1,0,1,0,1,32,29,1,5,8,0,0,1,0,1,,3,0,5,3,0,0,0,1,0,0,4,1,1,0,0,0,1,0,1,0,24,34,33,7,7,10,20,0,2,2,0,1,0,5,1,0,0,0,0,0,0,0,0,7,11,,,1,24,32,24,8,0,1,0,1
SDN197604090,evt,1976-04-09,0,SAN01,R,0,ATL,SDN,1,0,1,0,1,32,30,2,5,5,0,0,0,0,2,,2,0,2,2,0,0,0,0,1,0,3,1,1,0,0,0,1,0,1,0,24,41,35,8,5,11,14,1,1,0,0,2,0,4,0,1,1,2,0,0,0,1,0,6,12,,,1,24,36,24,8,4,0,0,0
SDN197604100,evt,1976-04-10,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,36,33,3,4,8,1,0,1,0,3,,3,0,3,0,0,0,0,0,0,0,6,1,1,0,1,1,1,1,0,1,27,35,32,0,0,6,6,0,0,0,0,3,0,7,0,0,0,0,0,1,0,2,0,10,8,,,1,27,38,27,11,0,0,0,0
SDN197604110,evt,1976-04-11,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,37,32,4,7,7,0,0,0,0,4,,4,0,2,1,0,0,1,0,0,0,6,1,1,0,0,0,1,1,0,1,27,35,30,2,2,6,9,1,1,0,0,4,0,5,2,0,1,0,0,0,0,3,1,13,5,,,1,27,42,27,15,0,2,0,0
ATL197604130,evt,1976-04-13,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,34,32,1,6,9,0,0,1,0,1,,2,1,4,1,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,27,45,38,6,6,11,14,0,0,1,0,7,1,9,0,0,0,0,0,0,0,4,1,10,8,,,1,27,37,27,9,1,0,0,0
ATL197604150,evt,1976-04-15,0,ATL01,R,1,ATL,CIN,1,1,0,0,1,42,36,10,16,20,4,0,0,0,10,,4,1,3,2,0,0,2,0,1,0,8,1,1,1,0,0,0,1,0,0,27,41,36,5,3,10,14,4,0,0,0,2,0,9,0,2,1,0,0,0,0,0,0,5,12,,,1,27,35,27,6,2,0,0,0
ATL197604160,evt,1976-04-16,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,36,31,3,7,10,0,0,1,0,3,,4,0,6,1,0,1,0,0,0,0,9,1,1,0,0,0,1,1,0,1,27,38,33,1,1,7,9,0,1,0,0,4,0,6,2,1,0,0,0,0,0,5,1,12,5,,,1,27,43,27,15,1,2,0,0
ATL197604170,evt,1976-04-17,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,35,31,1,5,6,1,0,0,0,1,,3,0,3,1,0,0,1,0,0,0,7,1,1,0,0,0,1,0,1,0,27,35,32,5,4,8,10,2,0,0,0,1,0,4,0,0,1,1,0,1,0,1,0,10,11,,,1,27,41,27,13,1,1,0,0
ATL197604180,evt,1976-04-18,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,39,36,7,14,19,2,0,1,0,7,,2,0,3,0,0,1,0,1,0,0,8,1,1,0,0,0,1,1,0,0,27,40,35,6,6,9,12,3,0,0,0,5,0,7,0,0,0,0,0,0,0,4,3,6,12,,,1,27,37,27,7,3,1,0,0
ATL197604200,evt,1976-04-20,0,ATL01,R,1,ATL,SFN,1,0,1,0,1,52,42,11,15,22,2,1,1,0,8,,9,2,5,1,0,1,0,0,0,0,11,1,1,0,0,0,1,0,1,0,30,51,48,12,11,19,28,3,0,2,0,2,1,5,0,0,0,1,0,1,1,3,1,13,12,,,1,30,40,30,7,3,0,0,0
