game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS197707190,evt,1977-07-19,0,NYC16,A,1,ALS,NLS,1,0,1,0,1,39,35,5,8,12,1,0,1,0,5,,3,0,10,1,1,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,27,38,33,7,7,9,21,3,0,3,0,3,0,9,1,1,1,0,0,2,0,0,0,10,5,,,1,27,38,27,11,0,1,0,0
HOU197704080,evt,1977-04-08,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,41,39,2,8,12,1,0,1,0,2,,2,0,8,2,0,0,0,2,0,0,6,1,1,0,0,0,1,0,1,0,30,42,35,3,3,8,14,1,1,1,0,4,0,8,0,0,2,1,0,0,0,0,0,9,10,,,1,30,42,30,10,2,1,0,0
HOU197704090,evt,1977-04-09,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,29,29,0,3,3,0,0,0,0,0,,0,0,5,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,0,24,34,30,2,2,6,9,1,1,0,0,3,0,10,0,1,0,0,0,0,0,0,0,6,7,,,1,24,32,24,8,0,0,0,0
HOU197704100,evt,1977-04-10,0,HOU02,R,0,ATL,HOU,1,1,0,0,1,44,40,6,14,15,1,0,0,0,6,,4,1,2,0,0,0,0,3,0,0,11,1,1,1,1,0,0,1,0,0,27,38,33,0,0,7,7,0,0,0,0,4,0,8,0,1,0,0,0,0,0,0,0,11,7,,,1,27,39,27,12,0,1,0,0
LAN197704110,evt,1977-04-11,0,LOS03,R,0,ATL,LAN,1,1,0,0,1,44,38,7,12,14,2,0,0,0,6,,5,0,8,1,0,1,0,0,0,0,10,1,1,0,0,0,1,1,0,1,27,50,39,6,6,14,20,6,0,0,0,8,1,4,0,1,1,1,0,0,0,7,3,10,12,,,1,27,38,27,11,0,0,0,0
LAN197704120,evt,1977-04-12,0,LOS03,R,0,ATL,LAN,1,0,1,0,1,42,42,10,14,22,2,0,2,1,10,,0,0,7,1,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,45,40,14,13,14,26,2,2,2,0,3,0,4,0,2,0,0,0,0,0,0,0,13,7,,,1,24,39,24,13,2,0,0,0
LAN197704130,evt,1977-04-13,0,LOS03,R,0,ATL,LAN,1,0,1,0,1,38,34,3,10,14,1,0,1,0,2,,3,0,4,1,0,1,0,0,1,0,8,1,1,1,0,0,0,0,1,0,24,36,32,4,4,9,15,0,0,2,0,4,0,4,1,0,0,0,0,0,1,0,0,10,8,,,1,24,36,24,11,1,1,0,0
ATL197704150,evt,1977-04-15,0,ATL01,R,1,ATL,HOU,1,1,0,0,1,36,34,4,13,20,1,0,2,0,4,,0,0,4,1,1,1,0,0,1,0,8,1,1,0,0,0,1,1,0,1,27,38,34,3,3,9,13,1,0,1,0,4,0,3,1,0,0,0,0,0,0,3,0,9,13,,,1,27,38,27,11,0,1,0,0
ATL197704160,evt,1977-04-16,0,ATL01,R,1,ATL,HOU,1,1,0,0,1,38,29,4,8,8,0,0,0,0,4,,5,0,2,1,2,2,0,1,1,0,10,1,1,1,0,0,0,1,0,0,27,34,33,3,3,8,15,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,9,14,,,1,27,38,27,11,0,1,0,0
ATL197704170,evt,1977-04-17,0,ATL01,R,1,ATL,HOU,1,1,0,0,1,36,26,5,7,9,2,0,0,0,4,,6,0,4,2,0,2,2,0,0,0,7,1,1,0,0,0,1,1,0,1,27,38,32,4,4,8,12,1,0,1,0,6,0,6,1,0,0,0,0,0,0,0,0,7,11,,,1,27,36,27,9,0,2,0,2
ATL197704180,evt,1977-04-18,0,ATL01,R,1,ATL,SDN,1,0,1,0,1,41,35,6,13,21,2,0,2,0,6,,5,0,5,1,0,1,0,0,1,0,8,1,1,0,0,0,1,0,1,0,27,45,40,12,12,14,27,1,0,4,1,4,0,12,0,0,1,0,0,0,0,2,2,10,4,,,1,27,39,27,11,1,0,0,0
ATL197704190,evt,1977-04-19,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,30,26,4,5,12,1,0,2,0,3,,3,0,4,1,0,1,0,1,1,0,2,1,1,1,0,0,0,1,0,0,27,33,31,1,0,5,5,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,7,8,,,1,27,39,27,10,2,0,0,0
ATL197704200,evt,1977-04-20,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,32,31,2,7,14,4,0,1,0,2,,1,0,3,0,0,0,0,0,0,0,6,1,1,0,1,1,1,1,0,1,27,36,32,0,0,7,8,1,0,0,0,3,0,3,1,0,1,0,0,1,0,0,0,15,7,,,1,27,42,27,15,0,1,0,0
ATL197704220,evt,1977-04-22,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,44,40,6,13,15,2,0,0,0,5,,4,0,5,1,0,0,0,0,0,0,12,1,1,0,0,0,1,1,0,0,27,43,35,5,4,11,12,1,0,0,0,7,0,8,2,0,1,0,0,0,0,6,0,10,5,,,1,27,40,27,12,1,2,0,2
ATL197704230,evt,1977-04-23,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,37,32,4,9,9,0,0,0,0,4,,2,0,6,1,0,3,0,1,0,0,6,1,1,0,0,0,1,0,1,0,27,41,34,6,6,10,18,2,0,2,0,5,2,5,1,0,1,1,0,0,0,2,1,10,10,,,1,27,37,27,9,1,1,0,1
ATL197704240,evt,1977-04-24,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,46,42,6,13,25,0,0,4,0,6,,3,0,7,0,1,0,0,1,0,0,13,1,1,0,0,0,1,0,1,0,27,50,43,16,13,16,34,3,0,5,1,6,2,7,0,0,1,0,0,0,0,1,0,9,9,,,1,27,42,27,13,2,0,0,0
ATL197704250,evt,1977-04-25,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,44,44,9,17,21,1,0,1,0,9,,0,0,5,2,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,27,57,46,23,17,18,35,3,1,4,0,10,0,5,1,0,1,0,0,0,0,4,2,11,9,,,1,27,42,27,9,6,1,0,0
ATL197704260,evt,1977-04-26,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,34,30,1,3,6,0,0,1,0,1,,4,0,8,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,44,40,9,9,14,28,3,1,3,0,4,0,8,0,0,0,0,0,0,0,1,0,5,13,,,1,27,33,27,4,2,0,0,0
ATL197704270,evt,1977-04-27,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,34,31,1,5,6,1,0,0,0,1,,2,0,3,1,0,0,1,0,0,0,6,1,1,0,0,0,1,0,1,0,27,35,33,3,3,8,10,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,13,11,,,1,27,42,27,15,0,1,0,0
SLN197704290,evt,1977-04-29,0,STL09,R,0,ATL,SLN,1,0,1,0,1,37,35,2,10,11,1,0,0,0,2,,2,0,11,1,0,0,0,0,1,0,8,1,1,0,0,0,1,0,1,0,24,34,30,5,4,9,11,2,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,9,8,,,1,24,39,24,13,2,0,0,1
SLN197704300,evt,1977-04-30,0,STL09,R,0,ATL,SLN,1,0,1,0,1,35,32,4,7,10,0,0,1,0,4,,2,0,6,1,0,1,0,0,1,0,4,1,1,0,0,0,1,0,1,0,24,37,30,5,3,8,14,1,1,1,0,4,0,3,1,0,2,1,0,0,0,1,0,8,8,,,1,24,41,24,12,5,2,0,0
SLN197705010,evt,1977-05-01,0,STL09,R,0,ATL,SLN,1,0,1,0,1,34,32,0,5,7,2,0,0,0,0,,2,0,6,0,0,0,0,1,0,0,7,1,1,0,0,0,1,0,1,0,24,41,32,8,8,11,15,2,1,0,0,7,1,2,1,0,1,1,0,0,0,2,1,11,9,,,1,24,32,24,8,0,1,0,0
ATL197705020,evt,1977-05-02,0,ATL01,R,1,ATL,PIT,1,0,1,0,1,31,30,1,3,6,0,0,1,0,1,,1,0,3,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,45,40,11,11,15,29,2,0,4,0,4,1,5,0,0,0,1,0,0,0,3,1,8,12,,,1,27,38,27,10,1,1,0,0
ATL197705030,evt,1977-05-03,0,ATL01,R,1,ATL,PIT,1,0,1,0,1,47,40,7,9,13,1,0,1,0,6,,4,0,7,0,0,2,1,2,0,0,7,1,1,1,0,0,0,0,1,0,33,48,41,8,8,12,20,2,0,2,0,5,1,9,0,0,1,1,0,0,0,0,0,9,12,,,1,33,47,33,14,0,0,0,0
ATL197705040,evt,1977-05-04,0,ATL01,R,1,ATL,PIT,1,0,1,0,1,31,30,0,5,6,1,0,0,0,0,,1,0,4,1,0,0,0,0,2,0,4,1,1,0,0,0,1,0,1,0,27,43,38,8,7,13,18,3,1,0,0,4,0,7,2,1,0,0,0,0,0,1,0,7,9,,,1,27,39,27,9,3,2,0,1
CHN197705060,evt,1977-05-06,0,CHI11,R,0,ATL,CHN,1,0,1,0,1,37,32,2,7,12,2,0,1,0,2,,5,0,7,2,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,24,39,35,7,7,13,22,1,1,2,0,4,0,4,2,0,0,0,0,0,0,3,0,6,12,,,1,24,32,24,8,0,2,0,0
CHN197705070,evt,1977-05-07,0,CHI11,R,0,ATL,CHN,1,0,1,0,1,40,36,4,9,11,2,0,0,0,4,,3,0,4,0,0,0,1,1,0,0,9,1,1,0,0,0,1,0,1,0,24,42,34,11,10,15,18,0,0,1,0,5,0,1,1,0,1,2,0,0,0,3,3,14,5,,,1,24,43,24,17,2,1,0,0
CHN197705080,evt,1977-05-08,0,CHI11,R,0,ATL,CHN,1,0,1,0,1,35,35,3,9,10,1,0,0,0,3,,0,0,6,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,39,32,6,5,11,15,2,1,0,0,2,1,3,1,3,1,1,0,0,0,0,0,10,9,,,1,24,35,24,10,1,1,0,0
PIT197705101,evt,1977-05-10,1,PIT07,R,0,ATL,PIT,1,0,1,0,1,34,32,0,6,6,0,0,0,0,0,,2,0,11,2,0,0,0,1,0,0,7,1,1,0,0,0,1,0,1,0,24,36,34,3,3,14,16,0,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,5,9,,,1,24,32,24,8,0,0,0,0
PIT197705102,evt,1977-05-10,2,PIT07,R,0,ATL,PIT,1,0,1,0,1,35,30,1,5,6,1,0,0,0,1,,4,0,9,0,0,0,1,2,2,0,7,1,1,0,0,0,1,0,1,0,24,34,31,2,2,9,16,3,2,0,0,2,1,2,0,0,1,0,0,0,0,0,0,10,8,,,1,24,40,24,14,2,1,0,0
PIT197705110,evt,1977-05-11,0,PIT07,R,0,ATL,PIT,1,0,1,0,1,37,34,1,8,10,2,0,0,0,1,,1,0,5,0,0,2,0,0,0,0,9,1,1,1,0,0,0,0,1,0,24,35,30,2,2,6,10,1,0,1,0,5,2,5,0,0,0,0,0,3,0,0,0,6,13,,,1,24,30,24,6,0,0,0,0
PIT197705120,evt,1977-05-12,0,PIT07,R,0,ATL,PIT,1,1,0,0,1,40,32,6,8,11,1,1,0,0,5,,5,3,3,0,0,1,2,0,0,0,7,1,1,0,0,0,1,1,0,0,27,32,31,1,1,4,5,1,0,0,0,1,0,3,0,0,0,0,0,0,0,2,1,16,8,,,1,27,41,27,14,0,0,0,0
ATL197705130,evt,1977-05-13,0,ATL01,R,1,ATL,SLN,1,0,1,0,1,31,27,0,4,4,0,0,0,0,0,,3,0,6,2,0,1,0,0,1,0,4,1,1,0,0,0,1,0,1,0,27,38,32,3,3,7,11,1,0,1,0,6,1,3,2,0,0,0,0,0,0,0,0,12,9,,,1,27,43,27,15,1,2,0,0
ATL197705140,evt,1977-05-14,0,ATL01,R,1,ATL,SLN,1,0,1,0,1,40,37,6,11,15,1,0,1,0,4,,2,0,3,0,0,1,0,2,0,0,7,1,1,0,0,0,1,0,1,0,27,43,36,7,7,14,31,3,1,4,0,5,2,5,0,0,2,0,0,0,0,0,0,9,8,,,1,27,39,27,12,0,0,0,0
ATL197705150,evt,1977-05-15,0,ATL01,R,1,ATL,SLN,1,1,0,0,1,49,35,15,16,27,5,0,2,1,15,,11,0,3,2,0,2,1,1,0,0,10,1,1,0,0,0,1,1,0,1,27,50,45,12,10,18,30,4,1,2,0,5,1,5,0,0,0,0,0,1,0,4,2,8,12,,,1,27,39,27,10,2,0,0,0
ATL197705170,evt,1977-05-17,0,ATL01,R,1,ATL,MON,1,1,0,0,1,42,34,9,10,19,0,0,3,1,8,,7,0,5,0,0,1,0,0,1,0,7,1,1,0,0,0,1,1,0,0,27,40,33,6,6,9,12,3,0,0,0,5,1,3,1,1,1,0,0,0,0,4,1,11,10,,,1,27,38,27,11,0,1,0,0
ATL197705180,evt,1977-05-18,0,ATL01,R,1,ATL,MON,1,1,0,0,1,40,37,10,16,24,3,1,1,0,8,,1,0,2,1,0,2,0,1,1,0,6,1,1,0,0,0,1,1,0,1,27,40,36,8,4,8,18,1,0,3,0,4,0,2,0,0,0,0,0,0,0,1,1,12,13,,,1,27,39,27,11,1,0,0,0
ATL197705190,evt,1977-05-19,0,ATL01,R,1,ATL,CHN,1,1,0,0,1,38,35,6,13,15,2,0,0,0,6,,2,2,3,2,1,0,0,0,0,0,8,1,1,1,1,0,0,1,0,0,27,30,28,0,0,3,3,0,0,0,0,2,0,5,2,0,0,0,0,1,0,0,0,9,11,,,1,27,38,27,11,0,2,0,0
ATL197705200,evt,1977-05-20,0,ATL01,R,1,ATL,CHN,1,0,1,0,1,35,34,4,10,12,2,0,0,0,4,,1,0,8,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,52,44,13,11,16,25,3,0,2,0,8,1,8,0,0,0,0,0,1,0,5,3,6,13,,,1,27,35,27,6,2,0,0,1
ATL197705210,evt,1977-05-21,0,ATL01,R,1,ATL,CHN,1,0,1,0,1,37,34,3,8,8,0,0,0,0,3,,3,0,9,0,0,0,0,3,0,0,7,1,1,0,0,0,1,0,1,0,27,42,37,9,8,11,17,3,0,1,0,3,1,6,0,0,1,1,0,0,0,3,0,13,7,,,1,27,41,27,11,3,0,0,0
ATL197705220,evt,1977-05-22,0,ATL01,R,1,ATL,CHN,1,1,0,0,1,33,32,5,8,13,0,1,1,0,5,,1,0,4,0,0,0,0,2,0,0,4,1,1,0,0,0,1,1,0,1,27,37,36,2,2,10,11,1,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,7,10,,,1,27,35,27,7,1,2,0,0
SDN197705230,evt,1977-05-23,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,54,43,6,15,20,2,0,1,0,6,,8,2,5,1,0,3,0,2,0,0,15,1,1,0,0,0,1,1,0,0,33,46,39,5,5,9,15,1,1,1,0,5,1,13,1,0,2,0,0,0,0,2,1,9,6,,,1,33,44,33,10,1,1,0,0
SDN197705240,evt,1977-05-24,0,SAN01,R,0,ATL,SDN,1,0,1,0,1,37,33,3,5,7,2,0,0,0,3,,3,1,5,1,0,1,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,45,33,4,4,7,9,0,1,0,0,10,2,8,0,1,1,0,0,0,0,2,1,6,8,,,1,24,34,24,7,3,0,0,0
SDN197705250,evt,1977-05-25,0,SAN01,R,0,ATL,SDN,1,0,1,0,1,52,47,5,14,26,3,0,3,0,5,,3,0,8,0,0,2,0,0,0,0,11,1,1,0,0,0,1,0,1,0,34,53,42,6,5,13,19,1,1,1,0,9,1,7,3,0,1,1,0,0,1,1,0,16,6,,,1,34,58,34,22,2,3,0,0
SDN197705260,evt,1977-05-26,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,45,32,8,7,14,1,0,2,0,6,,12,2,8,0,0,1,0,2,1,0,10,1,1,0,0,0,1,1,0,0,27,37,30,3,3,4,8,2,1,0,0,6,0,9,0,0,1,0,0,0,0,0,0,8,9,,,1,27,36,27,9,0,0,0,0
SFN197705270,evt,1977-05-27,0,SFO02,R,0,ATL,SFN,1,0,1,0,1,45,43,3,14,16,2,0,0,0,3,,0,0,7,0,0,1,1,0,0,0,12,1,1,0,0,0,1,0,1,0,29,43,34,4,4,7,10,1,1,0,0,6,3,3,0,1,1,1,0,0,0,2,0,10,14,,,1,29,38,29,9,0,0,0,0
SFN197705280,evt,1977-05-28,0,SFO02,R,0,ATL,SFN,1,1,0,0,1,36,33,2,6,6,0,0,0,0,2,,2,2,8,0,0,1,0,1,0,0,7,1,1,0,0,0,1,1,0,1,27,34,32,1,1,6,7,1,0,0,0,2,0,4,1,0,0,0,0,0,0,1,0,13,9,,,1,27,41,27,14,0,1,0,0
SFN197705290,evt,1977-05-29,0,SFO02,R,0,ATL,SFN,1,0,1,0,1,43,40,2,11,15,2,1,0,0,2,,3,0,6,1,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,28,43,38,3,3,11,12,1,0,0,0,4,1,7,1,0,1,0,0,0,0,0,0,11,8,,,1,28,41,28,12,1,1,0,0
CIN197705300,evt,1977-05-30,0,CIN08,R,0,ATL,CIN,1,0,1,0,1,32,29,3,5,9,2,1,0,0,3,,3,0,4,1,0,0,0,2,1,0,2,1,1,0,0,0,1,0,1,0,24,40,33,7,7,11,18,2,1,1,0,4,0,7,0,1,2,0,0,0,0,3,0,4,9,,,1,24,33,24,8,1,0,0,0
CIN197705310,evt,1977-05-31,0,CIN08,R,0,ATL,CIN,1,0,1,0,1,38,33,3,11,13,2,0,0,0,2,,5,0,5,5,0,0,0,3,0,0,8,1,1,0,0,0,1,0,1,0,24,36,30,5,5,8,13,2,0,1,0,5,1,4,1,0,0,1,0,1,0,2,0,7,12,,,1,24,30,24,6,0,1,0,0
CIN197706010,evt,1977-06-01,0,CIN08,R,0,ATL,CIN,1,0,1,0,1,34,28,2,4,7,0,0,1,0,2,,6,0,5,2,0,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,33,30,5,5,8,9,1,0,0,0,2,1,8,2,1,0,0,0,0,0,0,0,9,5,,,1,24,36,24,11,1,2,0,0
