game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS198607150,evt,1986-07-15,0,HOU02,A,0,ALS,NLS,1,1,0,0,1,35,33,3,5,12,1,0,2,0,3,,2,0,12,0,0,0,0,2,0,0,5,1,1,0,0,0,1,1,0,1,27,33,32,2,1,5,6,1,0,0,0,1,0,7,1,0,0,0,0,1,1,3,0,10,10,,,1,27,36,27,9,0,1,0,1
ATL198604080,evt,1986-04-08,0,ATL01,R,1,ATL,MON,1,1,0,0,1,38,30,6,7,12,2,0,1,0,5,,5,1,3,0,1,1,1,2,1,0,8,1,1,1,1,0,0,1,0,0,27,32,29,0,0,5,6,1,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,15,8,,,1,27,46,27,19,0,1,0,0
ATL198604100,evt,1986-04-10,0,ATL01,R,1,ATL,MON,1,0,1,0,1,38,32,3,6,10,1,0,1,0,3,,6,0,4,2,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,39,34,6,6,10,17,4,0,1,0,5,1,4,3,0,0,0,0,0,0,4,2,15,5,,,1,27,43,27,16,0,3,0,0
HOU198604110,evt,1986-04-11,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,31,30,1,4,7,0,0,1,0,1,,1,0,8,0,0,0,0,1,1,0,3,1,1,0,0,0,1,0,1,0,24,30,28,2,2,5,8,0,0,1,0,2,0,11,0,0,0,0,0,0,0,0,0,9,3,,,1,24,34,24,10,0,1,0,0
HOU198604120,evt,1986-04-12,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,36,33,3,8,10,2,0,0,0,3,,2,0,7,0,0,0,1,1,1,0,6,1,1,0,0,0,1,0,1,0,24,36,34,4,4,11,17,3,0,1,1,2,0,4,0,0,0,0,0,0,0,1,0,11,8,,,1,24,32,24,8,0,0,0,0
HOU198604130,evt,1986-04-13,0,HOU02,R,0,ATL,HOU,1,1,0,0,1,43,37,8,13,18,0,1,1,0,7,,4,0,3,0,0,1,1,2,1,0,8,1,1,0,0,0,1,1,0,1,27,40,36,7,6,9,12,1,1,0,0,4,0,6,1,0,0,0,0,0,0,6,2,13,7,,,1,27,41,27,13,1,1,0,2
ATL198604150,evt,1986-04-15,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,38,33,3,8,15,1,0,2,0,3,,5,0,4,0,0,0,0,0,1,0,8,1,1,0,0,0,1,0,1,0,27,37,33,5,4,6,15,1,1,2,0,3,0,7,1,0,0,1,0,0,0,1,0,14,5,,,1,27,43,27,14,2,1,0,0
ATL198604160,evt,1986-04-16,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,36,31,3,7,8,1,0,0,0,3,,4,0,5,2,0,1,0,1,0,0,6,1,1,0,0,0,1,0,1,0,27,37,33,5,3,10,16,0,0,2,0,2,0,10,1,0,1,1,0,0,0,2,1,6,7,,,1,27,38,27,10,1,1,0,0
ATL198604180,evt,1986-04-18,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,38,29,6,8,14,0,0,2,0,6,,6,1,2,0,0,2,1,0,0,0,8,1,1,0,0,0,1,1,0,1,27,37,34,3,2,6,10,1,0,1,0,3,0,6,1,0,0,0,0,1,0,1,1,12,8,,,1,27,39,27,10,2,1,0,0
ATL198604190,evt,1986-04-19,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,38,32,3,8,10,2,0,0,0,3,,5,1,4,1,0,0,1,0,0,0,11,1,1,1,1,0,0,1,0,0,27,32,28,0,0,2,2,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,10,11,,,1,27,39,27,11,1,1,0,0
ATL198604200,evt,1986-04-20,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,37,36,3,9,11,2,0,0,0,3,,1,0,8,0,0,0,0,2,0,0,7,1,1,0,0,0,1,0,1,0,27,44,34,7,6,10,18,2,0,2,0,8,1,5,1,1,1,0,0,0,0,8,2,9,9,,,1,27,40,27,12,1,2,0,0
ATL198604210,evt,1986-04-21,0,ATL01,R,1,ATL,HOU,1,1,0,0,1,39,36,8,13,26,3,2,2,0,8,,2,0,8,0,1,0,0,0,2,0,7,1,1,1,0,0,0,1,0,0,27,35,33,2,1,8,11,3,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,19,3,,,1,27,50,27,22,1,1,0,0
ATL198604220,evt,1986-04-22,0,ATL01,R,1,ATL,HOU,1,0,1,0,1,35,31,2,4,4,0,0,0,0,2,,3,1,8,1,0,0,1,1,0,0,6,1,1,0,0,0,1,0,1,0,27,37,32,3,3,5,9,1,0,1,0,5,1,7,1,0,0,0,0,0,0,2,2,9,10,,,1,27,37,27,9,1,1,0,0
ATL198604230,evt,1986-04-23,0,ATL01,R,1,ATL,HOU,1,0,1,0,1,38,31,2,8,10,2,0,0,0,2,,4,2,5,1,1,1,1,0,1,0,9,1,1,0,0,0,1,0,1,0,27,36,34,3,3,7,7,0,0,0,0,2,0,10,1,0,0,0,0,0,0,2,1,13,3,,,1,27,41,27,13,1,1,0,0
LAN198604240,evt,1986-04-24,0,LOS03,R,0,ATL,LAN,1,0,1,0,1,41,33,3,8,10,2,0,0,0,3,,8,0,9,1,0,0,0,0,0,0,11,1,1,0,0,0,1,0,1,0,24,35,31,6,6,7,14,1,0,2,0,3,0,5,0,1,0,0,0,2,0,2,1,12,6,,,1,24,35,24,10,1,0,0,0
LAN198604250,evt,1986-04-25,0,LOS03,R,0,ATL,LAN,1,1,0,0,1,40,36,4,9,19,4,0,2,0,4,,4,2,8,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,35,30,1,1,4,7,0,0,1,0,5,0,9,1,0,0,0,0,0,0,0,0,12,3,,,1,27,43,27,14,2,2,0,0
LAN198604260,evt,1986-04-26,0,LOS03,R,0,ATL,LAN,1,1,0,0,1,44,40,5,12,17,2,0,1,0,5,,4,0,8,1,0,0,0,0,0,0,9,1,1,0,0,0,1,1,0,1,30,39,34,4,4,8,11,3,0,0,0,4,1,7,1,0,1,0,0,0,0,4,0,10,7,,,1,30,46,30,16,0,1,0,0
LAN198604270,evt,1986-04-27,0,LOS03,R,0,ATL,LAN,1,0,1,0,1,36,34,4,11,15,1,0,1,0,3,,1,0,2,2,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,37,34,7,7,13,17,1,0,1,0,1,0,7,0,0,2,0,0,0,1,0,0,8,6,,,1,24,35,24,11,0,0,0,0
ATL198604290,evt,1986-04-29,0,ATL01,R,1,ATL,NYN,1,0,1,0,1,38,33,5,6,11,2,0,1,0,5,,5,0,7,0,0,0,0,1,1,0,6,1,1,0,0,0,1,0,1,0,27,47,40,10,9,14,21,4,0,1,0,6,0,7,0,0,0,1,0,0,1,2,0,11,8,,,1,27,38,27,10,1,0,0,0
ATL198604300,evt,1986-04-30,0,ATL01,R,1,ATL,NYN,1,0,1,0,1,34,32,1,6,9,0,0,1,0,1,,2,0,5,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,41,38,8,7,13,23,2,1,2,0,2,0,3,2,0,0,1,0,0,0,0,0,11,10,120,78,1,27,42,27,14,1,2,0,0
ATL198605010,evt,1986-05-01,0,ATL01,R,1,ATL,NYN,1,1,0,0,1,37,33,7,11,24,1,0,4,0,7,,4,0,7,1,0,0,0,0,1,0,6,1,1,1,0,0,0,1,0,0,27,36,31,2,2,5,7,2,0,0,0,5,0,12,1,0,0,0,0,1,0,0,0,9,5,,,1,27,37,27,10,0,1,0,0
PHI198605020,evt,1986-05-02,0,PHI12,R,0,ATL,PHI,1,1,0,0,1,44,37,7,11,12,1,0,0,0,5,,5,0,5,0,0,0,2,1,0,0,10,1,1,1,0,0,0,1,0,0,27,40,32,1,1,5,5,0,0,0,0,7,0,9,1,1,0,0,0,0,0,0,0,13,4,,,1,27,41,27,13,1,1,0,0
PHI198605030,evt,1986-05-03,0,PHI12,R,0,ATL,PHI,1,1,0,0,1,46,40,10,15,24,9,0,0,0,9,,5,0,8,0,0,0,1,0,1,0,9,1,1,0,0,0,1,1,0,0,27,43,36,4,4,12,15,3,0,0,0,5,0,8,1,0,1,1,0,1,0,2,1,6,10,,,1,27,36,27,9,0,1,0,0
