game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NYA190604140,box,1906-04-14,0,,R,0,BOS,NYA,1,0,1,0,1,,48,1,11,14,3,0,0,,0,,0,-9,3,-9,0,0,-9,1,-9,0,11,1,1,1,0,0,0,0,1,0,35,43,42,2,0,7,10,3,0,0,0,0,-9,8,-9,1,0,-9,0,0,0,0,0,0,0,,,1,35,48,35,11,2,0,0,0
NYA190604160,box,1906-04-16,0,,R,0,BOS,NYA,1,0,1,0,1,,26,3,4,6,2,0,0,,3,,4,-10,5,-10,0,2,-10,0,-10,0,2,1,1,1,0,0,0,0,1,0,24,32,30,4,0,9,11,2,0,0,0,0,-11,4,-11,0,2,-11,0,0,0,0,0,0,0,,,1,24,40,24,14,2,0,0,0
BOS190604170,box,1906-04-17,0,,R,1,BOS,NYA,1,0,1,0,1,,27,3,5,6,1,0,0,,3,,6,-10,4,-10,1,2,-10,0,-10,0,6,1,1,1,0,0,0,0,1,0,27,38,32,4,0,9,10,1,0,0,0,1,-10,2,-10,0,5,-10,0,0,0,0,0,0,0,,,1,27,48,27,20,1,0,0,0
BOS190604180,box,1906-04-18,0,,R,1,BOS,NYA,1,0,0,1,1,,39,3,11,13,2,0,0,,3,,1,-13,3,-13,0,5,-13,0,-13,0,9,1,1,0,0,0,1,0,0,0,33,0,33,3,0,4,4,0,0,0,0,5,-13,5,-13,0,3,-13,0,1,0,0,0,0,0,,,1,33,60,33,24,3,0,0,0
BOS190604191,box,1906-04-19,1,,R,1,BOS,NYA,1,1,0,0,1,,30,2,9,11,2,0,0,,2,,2,-9,5,-9,0,1,-9,1,-9,0,7,1,1,1,1,0,0,1,0,0,27,34,34,0,0,7,8,1,0,0,0,0,-10,6,-10,0,0,-10,0,0,0,0,0,0,0,,,1,27,34,27,7,0,0,0,0
BOS190604192,box,1906-04-19,2,,R,1,BOS,NYA,1,1,0,0,1,,32,3,6,8,0,1,0,,2,,2,-9,4,-9,1,1,-9,0,-9,0,9,1,1,1,0,0,0,1,0,0,27,33,33,1,0,8,8,0,0,0,0,0,-11,4,-11,0,0,-11,0,1,0,0,0,0,0,,,1,27,37,27,9,1,0,0,0
WS1190604200,box,1906-04-20,0,,R,0,BOS,WS1,1,0,1,0,1,,32,1,5,7,2,0,0,,1,,2,-10,-10,-10,1,0,-10,0,-10,0,7,1,1,0,0,0,1,0,1,0,24,0,37,10,0,14,15,1,0,0,0,2,-9,1,-9,0,2,-9,0,0,0,0,0,0,0,,,1,24,43,24,14,5,0,0,0
WS1190604210,box,1906-04-21,0,,R,0,BOS,WS1,1,0,1,0,1,,36,3,5,8,1,1,0,,3,,3,-9,-9,-9,0,1,-9,2,-9,0,4,1,1,1,0,0,0,0,1,0,32,43,38,4,0,9,13,2,1,0,0,3,-9,1,-9,0,2,-9,0,0,0,0,0,0,0,,,1,32,52,32,16,4,1,0,0
WS1190604240,box,1906-04-24,0,,R,0,BOS,WS1,1,1,0,0,1,,50,19,20,26,4,1,0,,15,,4,-9,-9,-9,0,1,-9,2,-9,0,9,1,1,1,0,0,0,1,0,0,27,36,36,2,0,8,10,0,1,0,0,0,-14,-10,-14,0,0,-14,0,0,0,0,0,0,0,,,1,27,36,27,9,0,0,0,0
PHA190604250,box,1906-04-25,0,,R,0,BOS,PHA,1,0,1,0,1,,31,0,6,7,1,0,0,,0,,0,-12,13,-12,1,0,-12,1,-12,0,5,1,1,0,0,0,1,0,1,0,24,0,34,5,0,11,12,1,0,0,0,0,-9,3,-9,0,0,-9,0,0,0,0,0,0,0,,,1,24,40,24,15,1,0,0,0
PHA190604260,box,1906-04-26,0,,R,0,BOS,PHA,1,1,0,0,1,,38,12,11,16,3,1,0,,7,,8,-9,5,-9,0,3,-9,2,-9,0,10,1,1,1,1,0,0,1,0,0,27,33,32,0,0,4,5,1,0,0,0,1,-10,-10,-10,0,0,-10,0,0,0,0,0,0,0,,,1,27,38,27,9,2,1,0,0
PHA190604270,box,1906-04-27,0,,R,0,BOS,PHA,1,0,1,0,1,,30,0,3,5,2,0,0,,0,,2,-9,1,-9,0,0,-9,0,-9,0,5,1,1,1,0,0,0,0,1,0,24,32,31,3,0,10,12,2,0,0,0,0,-9,2,-9,0,1,-9,0,0,0,0,0,0,0,,,1,24,44,24,19,1,1,0,0
PHA190604280,box,1906-04-28,0,,R,0,BOS,PHA,1,1,0,0,1,,35,7,10,12,2,0,0,,5,,7,-9,7,-9,1,0,-9,3,-9,0,9,1,1,1,0,0,0,1,0,0,27,37,31,6,0,7,15,2,0,2,0,4,-10,5,-10,0,2,-10,0,0,0,0,0,0,0,,,1,27,41,27,13,1,0,0,1
NYA190604300,box,1906-04-30,0,,R,0,BOS,NYA,1,1,0,0,1,,48,13,24,29,3,1,0,,12,,1,-11,2,-11,0,1,-11,3,-11,0,10,1,1,0,0,0,1,1,0,1,27,0,31,4,0,7,16,3,0,2,0,1,-11,5,-11,0,2,-11,0,0,0,0,0,0,0,,,1,27,41,27,12,2,0,0,0
NYA190605010,box,1906-05-01,0,,R,0,BOS,NYA,1,0,1,0,1,,26,0,1,1,0,0,0,,0,,2,-10,3,-10,0,1,-10,0,-10,0,2,1,1,1,0,0,0,0,1,0,24,37,30,8,0,7,15,0,1,2,0,5,-9,2,-9,0,2,-9,0,0,1,0,0,0,0,,,1,24,41,24,13,4,0,0,0
BOS190605020,box,1906-05-02,0,,R,1,BOS,WS1,1,0,1,0,1,,37,2,8,10,0,1,0,,2,,6,-11,2,-11,0,0,-11,0,-11,0,14,1,1,0,0,0,1,0,1,0,27,0,35,3,0,9,12,1,1,0,0,0,-10,-6,-10,0,0,-10,0,0,0,0,0,0,0,,,1,27,43,27,15,1,0,0,0
BOS190605030,box,1906-05-03,0,,R,1,BOS,WS1,1,0,1,0,1,,35,4,8,9,1,0,0,,4,,1,-12,-11,-12,0,1,-12,0,-12,0,6,1,1,0,0,0,1,0,1,0,27,0,35,6,0,9,11,2,0,0,0,3,-9,-9,-9,1,1,-9,0,0,0,0,0,0,0,,,1,27,43,27,13,3,1,0,2
BOS190605040,box,1906-05-04,0,,R,1,BOS,WS1,1,0,1,0,1,,34,2,9,10,1,0,0,,2,,0,-10,-8,-10,0,2,-10,0,-10,0,7,1,1,1,0,0,0,0,1,0,27,34,31,4,0,9,17,1,2,1,0,1,-9,1,-9,0,2,-9,0,0,0,0,0,0,0,,,1,27,44,27,16,1,1,0,0
BOS190605070,box,1906-05-07,0,,R,1,BOS,PHA,1,0,1,0,1,,35,0,6,6,0,0,0,,0,,0,-9,-9,-9,0,0,-9,0,-9,0,8,1,1,1,0,0,0,0,1,0,27,39,33,4,0,9,13,0,2,0,0,4,-9,-9,-9,0,2,-9,0,0,0,0,0,0,0,,,1,27,42,27,14,1,0,0,0
