game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS200607110,evt,2006-07-11,0,PIT08,A,0,ALS,NLS,1,1,0,0,1,33,33,3,7,13,1,1,1,0,3,,0,0,7,1,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,1,27,31,30,2,2,6,10,1,0,1,0,1,0,4,3,0,0,0,0,1,0,0,0,11,8,107,73,1,27,43,27,15,1,3,0,0
SEA200604030,evt,2006-04-03,0,SEA03,R,0,ANA,SEA,1,1,0,0,1,39,35,5,11,16,2,0,1,0,5,,3,0,4,1,0,1,0,2,0,0,7,1,1,0,0,0,1,1,0,1,27,38,36,4,4,9,16,1,0,2,0,1,0,8,0,1,0,0,0,1,0,3,0,9,9,148,102,1,27,37,27,9,1,0,0,0
SEA200604040,evt,2006-04-04,0,SEA03,R,0,ANA,SEA,1,0,1,0,1,42,38,8,12,24,3,0,3,0,8,,3,0,5,1,1,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,24,44,37,10,8,13,20,1,0,2,0,4,2,8,0,1,2,0,0,0,0,0,0,8,5,163,110,1,24,40,24,12,4,0,0,0
SEA200604050,evt,2006-04-05,0,SEA03,R,0,ANA,SEA,1,0,1,0,1,37,35,4,9,16,1,0,2,0,4,,1,0,8,0,1,0,0,0,1,0,6,1,1,0,0,0,1,0,1,0,24,38,33,6,6,11,15,2,1,0,0,4,1,3,0,1,0,0,0,2,0,1,0,11,7,131,88,1,24,40,24,15,1,0,0,0
ANA200604070,evt,2006-04-07,0,ANA01,R,1,ANA,NYA,1,1,0,0,1,34,31,4,8,12,1,0,1,0,4,,3,1,5,1,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,36,33,1,1,6,7,1,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0,12,11,145,91,1,27,39,27,11,1,1,0,0
ANA200604080,evt,2006-04-08,0,ANA01,R,1,ANA,NYA,1,1,0,0,1,29,29,3,7,9,0,1,0,0,3,,0,0,8,1,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,1,27,36,33,2,2,5,12,1,0,2,0,3,0,5,0,0,0,0,0,1,0,3,0,11,11,162,103,1,27,37,27,9,1,0,0,0
ANA200604090,evt,2006-04-09,0,ANA01,R,1,ANA,NYA,1,0,1,0,1,35,33,1,6,6,0,0,0,0,1,,2,0,8,0,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,27,47,41,10,9,15,28,4,0,3,0,5,0,4,1,0,1,0,0,0,0,5,1,11,9,165,99,1,27,42,27,14,1,1,0,0
ANA200604100,evt,2006-04-10,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,36,35,5,11,14,1,1,0,0,5,,1,0,5,1,0,0,0,2,1,0,7,1,1,0,0,0,1,1,0,1,27,33,31,2,2,5,9,1,0,1,0,2,0,11,1,0,0,0,0,1,0,0,0,10,5,132,94,1,27,39,27,12,0,1,0,0
ANA200604110,evt,2006-04-11,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,36,33,5,11,15,4,0,0,0,4,,1,0,4,1,1,0,1,1,0,0,6,1,1,0,0,0,1,1,0,0,27,39,34,4,4,10,16,0,0,2,0,3,1,7,0,0,1,1,0,0,0,2,1,6,12,144,94,1,27,34,27,7,0,0,0,0
ANA200604120,evt,2006-04-12,0,ANA01,R,1,ANA,TEX,1,0,1,0,1,38,34,3,8,12,2,1,0,0,3,,2,0,8,0,1,0,1,0,0,0,8,1,1,0,0,0,1,0,1,0,27,44,40,11,7,13,22,1,1,2,0,3,0,8,1,1,0,0,0,1,0,3,1,9,9,184,121,1,27,37,27,9,1,1,0,0
BAL200604140,evt,2006-04-14,0,BAL12,R,0,ANA,BAL,1,0,1,0,1,36,35,5,7,19,0,0,4,0,5,,1,0,8,0,0,0,0,1,0,0,4,1,1,0,0,0,1,0,1,0,25,33,33,6,5,9,23,2,0,4,0,0,0,3,1,0,0,0,0,0,0,1,0,8,13,110,70,1,25,34,25,9,0,1,0,1
