game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BOS191804150,evt,1918-04-15,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,38,31,7,9,11,2,0,0,0,5,,4,0,3,0,0,1,2,0,1,0,7,1,1,1,0,0,0,1,0,0,27,33,30,1,1,4,4,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,16,6,,,1,27,30,18,9,3,0,0,0
BOS191804150,box,1918-04-15,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,31,7,9,11,2,0,0,,5,,4,-9,3,-9,0,3,0,0,-9,-9,7,1,1,1,0,0,0,1,0,0,27,33,30,1,0,4,4,0,0,0,0,2,-10,3,-10,0,1,0,-10,0,0,0,0,0,0,,,1,27,46,27,16,3,0,0,0
BOS191804160,evt,1918-04-16,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,34,31,1,8,10,2,0,0,0,1,,3,0,1,1,0,0,0,2,1,0,8,1,1,1,1,0,0,1,0,0,27,29,27,0,0,1,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,15,3,,,1,27,41,27,14,0,0,0,0
BOS191804160,box,1918-04-16,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,31,1,8,10,2,0,0,,1,,3,-9,1,-9,0,0,0,2,-9,-9,8,1,1,1,1,0,0,1,0,0,27,29,27,0,0,1,1,0,0,0,0,2,-9,8,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,41,27,14,0,0,0,0
BOS191804170,evt,1918-04-17,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,36,31,5,8,11,1,1,0,0,3,,3,1,0,0,0,2,0,1,1,0,7,1,1,1,0,0,0,1,0,0,27,41,34,4,2,9,11,2,0,0,0,4,0,9,0,0,3,0,0,1,0,0,0,6,8,,,1,27,34,25,7,2,0,0,0
BOS191804170,box,1918-04-17,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,31,5,8,11,1,1,0,,3,,3,-11,0,-11,0,2,0,1,-11,-11,7,1,1,1,0,0,0,1,0,0,27,41,34,4,0,9,11,2,0,0,0,4,-10,9,-10,0,3,0,-10,1,0,0,0,0,0,,,1,27,38,27,9,2,0,0,0
BOS191804191,evt,1918-04-19,1,BOS07,R,1,BOS,NYA,1,1,0,0,1,35,29,2,8,8,0,0,0,0,2,,4,0,3,0,0,1,1,1,1,0,9,1,1,1,0,0,0,1,0,0,27,34,29,1,1,4,5,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,9,10,,,1,27,37,27,10,0,1,0,1
BOS191804191,box,1918-04-19,1,BOS07,R,1,BOS,NYA,1,1,0,0,1,,29,2,8,8,0,0,0,,2,,4,-9,3,-9,0,2,0,1,-9,-9,9,1,1,1,0,0,0,1,0,0,27,34,29,1,0,4,5,1,0,0,0,5,-9,4,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,37,27,10,0,1,0,1
BOS191804192,evt,1918-04-19,2,BOS07,R,1,BOS,NYA,1,1,0,0,1,38,32,9,8,10,2,0,0,0,6,,3,0,1,1,0,2,1,4,1,0,5,1,1,1,0,0,0,1,0,0,27,40,37,5,5,13,16,3,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,14,6,,,1,27,35,23,12,0,1,0,0
BOS191804192,box,1918-04-19,2,BOS07,R,1,BOS,NYA,1,1,0,0,1,,32,9,8,10,2,0,0,,6,,3,-9,1,-9,0,3,0,4,-9,-9,5,1,1,1,0,0,0,1,0,0,27,40,37,5,0,13,16,3,0,0,0,3,-14,4,-14,0,0,0,-14,0,0,0,0,0,0,,,1,27,41,27,14,0,1,0,0
