game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BLN189704220,box,1897-04-22,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,38,10,15,20,5,0,0,,4,,4,0,2,0,2,0,0,5,2,0,10,1,1,1,0,0,0,1,0,0,27,41,35,5,2,12,15,3,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,,,1,27,46,27,16,3,1,0,0
BLN189704230,box,1897-04-23,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,36,7,12,14,0,1,0,,10,,0,0,4,0,0,0,0,4,0,0,5,1,1,1,0,0,0,1,0,0,27,39,37,5,3,11,15,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,1,27,40,27,10,3,0,0,0
BLN189704240,box,1897-04-24,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,32,7,10,16,2,2,0,,7,,4,0,0,0,0,0,0,1,3,0,5,1,1,1,0,0,0,1,0,0,27,40,37,1,1,8,10,2,0,0,0,1,0,5,1,2,0,0,0,0,0,0,0,0,0,,,1,27,44,27,14,3,1,0,0
BLN189704260,box,1897-04-26,0,BAL07,R,1,BLN,BRO,1,0,1,0,1,,34,3,6,8,2,0,0,,3,,3,0,3,0,0,0,0,0,1,0,4,1,1,1,0,0,0,0,1,0,30,43,37,4,3,9,12,3,0,0,0,4,0,,0,0,2,0,0,1,0,0,0,0,0,,,1,30,45,30,14,1,0,0,0
BLN189704270,box,1897-04-27,0,BAL07,R,1,BLN,BRO,1,1,0,0,1,,40,12,14,18,4,0,0,,10,,6,0,1,0,2,0,0,8,2,0,9,1,1,1,0,0,0,1,0,0,27,42,40,8,5,14,17,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,,,1,27,46,27,15,4,0,0,0
BLN189704280,box,1897-04-28,0,BAL07,R,1,BLN,BRO,1,1,0,0,1,,39,13,18,19,1,0,0,,11,,5,0,0,0,1,0,0,15,2,0,8,1,1,1,0,0,0,1,0,0,27,43,37,6,4,12,13,1,0,0,0,5,0,2,0,0,1,0,0,1,0,0,0,0,0,,,1,27,45,27,16,2,2,0,0
BLN189704290,box,1897-04-29,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,27,6,6,12,2,2,0,,4,,7,0,2,0,2,1,0,4,1,0,7,1,1,1,0,0,0,1,0,0,27,39,36,3,1,9,9,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,,,1,27,40,27,12,1,0,0,0
BLN189704300,box,1897-04-30,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,31,5,9,11,0,1,0,,4,,0,0,1,0,0,0,0,4,0,0,2,1,1,1,0,0,0,1,0,0,27,37,35,3,3,9,13,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,27,37,27,10,0,0,0,1
BRO189705030,box,1897-05-03,0,NYC11,R,0,BLN,BRO,1,0,0,1,1,,38,3,7,7,0,0,0,,3,,1,0,5,0,2,1,0,0,1,0,6,1,1,1,0,0,0,0,0,0,33,48,42,3,2,11,12,1,0,0,0,4,0,2,1,1,1,0,0,0,0,0,0,0,0,,,1,33,46,33,11,2,1,0,0
BRO189705040,box,1897-05-04,0,NYC11,R,0,BLN,BRO,1,1,0,0,1,,29,2,7,10,1,1,0,,2,,3,0,0,1,1,3,0,2,1,0,7,1,1,1,0,0,0,1,0,0,27,33,31,1,1,6,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,1,27,40,27,13,0,0,0,0
BRO189705050,box,1897-05-05,0,NYC11,R,0,BLN,BRO,1,0,1,0,1,,31,3,5,7,2,0,0,,2,,1,0,2,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,1,0,24,36,33,5,4,9,9,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,,,1,24,33,24,8,1,0,0,0
PHI189705060,box,1897-05-06,0,PHI09,R,0,BLN,PHI,1,1,0,0,1,,35,7,12,16,2,1,0,,4,,4,0,2,0,1,0,0,4,0,0,9,1,1,1,0,0,0,1,0,0,27,41,37,5,0,10,14,1,0,1,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,12,3,1,0,0
PHI189705070,box,1897-05-07,0,PHI09,R,0,BLN,PHI,1,1,0,0,1,,41,13,19,21,2,0,0,,11,,5,0,2,0,2,0,0,3,1,0,11,1,1,1,0,0,0,1,0,0,27,49,40,11,7,13,18,5,0,0,0,6,0,4,2,3,0,0,0,0,0,0,0,0,0,,,1,27,42,27,12,3,2,0,0
PHI189705080,box,1897-05-08,0,PHI09,R,0,BLN,PHI,1,1,0,0,1,,32,4,6,6,0,0,0,,2,,1,0,1,0,1,0,0,0,0,0,6,1,1,1,0,0,0,1,0,0,27,39,36,2,2,9,12,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,12,0,0,0,0
WSN189705100,box,1897-05-10,0,WAS06,R,0,BLN,WSN,1,0,1,0,1,,34,5,8,12,1,0,1,,4,,2,0,6,0,0,0,0,3,1,0,4,1,1,0,0,0,1,0,1,0,24,43,36,13,7,15,20,1,2,0,0,3,0,0,0,2,2,0,0,1,0,0,0,0,0,,,1,24,38,24,12,2,0,1,0
WSN189705110,box,1897-05-11,0,WAS06,R,0,BLN,WSN,1,1,0,0,1,,35,6,10,13,1,1,0,,3,,5,0,0,0,1,1,0,1,6,0,9,1,1,1,0,0,0,1,0,0,27,35,34,3,3,7,10,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,,,1,27,46,27,17,2,1,0,0
WSN189705120,box,1897-05-12,0,WAS06,R,0,BLN,WSN,1,1,0,0,1,,35,5,10,13,3,0,0,,5,,2,0,2,0,1,1,0,0,1,0,7,1,1,0,0,0,1,1,0,0,27,39,36,4,4,12,15,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,,,1,27,41,27,13,1,1,0,0
SLN189705140,box,1897-05-14,0,STL05,R,0,BLN,SLN,1,1,0,0,1,,42,11,17,22,1,2,0,,9,,4,0,1,0,1,0,0,6,2,0,9,1,1,1,0,0,0,1,0,0,27,39,33,7,5,9,14,0,1,1,0,3,0,2,2,0,3,0,0,0,0,0,0,0,0,,,1,27,44,27,14,3,2,0,0
SLN189705150,box,1897-05-15,0,STL05,R,0,BLN,SLN,1,1,0,0,1,,45,20,22,35,1,3,2,,20,,6,0,1,1,3,0,0,3,0,0,10,1,1,1,0,0,0,1,0,0,27,37,34,3,0,6,7,1,0,0,0,2,0,,0,1,0,0,0,0,0,0,0,0,0,,,1,27,43,27,13,3,0,0,0
