game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS193507080,evt,1935-07-08,0,CLE07,A,1,ALS,NLS,1,1,0,0,1,35,32,4,8,15,2,1,1,0,4,,3,0,9,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,33,31,1,1,4,6,2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,11,11,,,1,27,37,27,10,0,0,0,0
NYA193504160,evt,1935-04-16,0,NYC16,R,0,BOS,NYA,1,1,0,0,1,32,31,1,6,9,3,0,0,0,0,,1,0,2,1,0,0,0,0,1,0,4,1,1,1,1,0,0,1,0,0,27,29,29,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,,,1,27,39,27,12,0,0,0,0
NYA193504160,box,1935-04-16,0,NYC16,R,0,BOS,NYA,1,1,0,0,1,,31,1,6,9,3,0,0,,0,,1,-9,2,-9,0,0,0,0,1,0,4,1,1,1,1,0,0,1,0,0,27,29,29,0,0,2,3,1,0,0,0,0,-10,0,-10,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,12,0,0,0,0
NYA193504170,evt,1935-04-17,0,NYC16,R,0,BOS,NYA,1,1,0,0,1,37,35,4,7,11,1,0,1,0,4,,1,0,7,2,0,1,0,1,0,0,3,1,1,0,0,0,1,1,0,1,30,42,37,3,3,9,14,2,0,1,0,5,0,3,1,0,0,0,0,0,0,2,1,13,12,,,1,30,44,30,14,0,1,0,0
NYA193504170,box,1935-04-17,0,NYC16,R,0,BOS,NYA,1,1,0,0,1,,35,4,7,11,1,0,1,,4,,1,-14,7,-14,0,1,0,1,0,0,3,1,1,0,0,0,1,1,0,1,30,42,37,3,0,9,14,2,0,1,0,5,-10,3,-10,0,0,0,0,0,0,0,0,0,0,,,1,30,44,30,14,0,1,0,0
NYA193504180,evt,1935-04-18,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,36,31,0,8,9,1,0,0,0,0,,5,0,5,3,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,37,31,4,4,7,9,2,0,0,0,6,3,3,0,0,0,0,0,1,0,2,2,8,13,,,1,24,32,24,8,0,0,0,1
NYA193504180,box,1935-04-18,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,,31,0,8,9,1,0,0,,0,,5,-13,5,-13,0,0,0,0,0,0,9,1,1,0,0,0,1,0,1,0,24,37,31,4,0,7,9,2,0,0,0,6,-9,3,-9,0,0,0,0,1,0,0,0,0,0,,,1,24,32,24,8,0,0,0,1
WS1193504190,evt,1935-04-19,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,40,37,10,14,22,2,3,0,0,8,,2,0,1,2,0,1,0,0,1,0,3,1,1,0,0,0,1,1,0,1,27,38,35,4,4,10,15,1,2,0,0,3,0,2,2,0,0,0,0,0,0,0,0,21,2,,,1,27,12,8,4,0,2,0,0
WS1193504190,box,1935-04-19,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,,37,10,14,22,2,3,0,,8,,2,-11,1,-11,0,1,0,0,1,0,3,1,1,0,0,0,1,1,0,1,27,38,35,4,0,10,15,1,2,0,0,3,-13,2,-13,0,0,0,0,0,0,0,0,0,0,,,1,27,37,27,10,0,2,0,0
WS1193504200,evt,1935-04-20,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,37,36,4,12,17,5,0,0,0,4,,1,0,3,1,0,0,0,0,0,0,6,1,1,1,1,0,0,1,0,0,27,32,30,0,0,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,16,9,,,1,27,43,27,16,0,1,0,0
