game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS197007140,evt,1970-07-14,0,CIN08,A,0,ALS,NLS,1,0,1,0,1,49,44,4,12,16,2,1,0,0,4,,3,1,7,1,0,1,1,0,1,0,9,1,1,0,0,0,1,0,1,0,35,50,43,5,5,10,13,0,0,1,0,5,0,11,1,1,0,1,0,0,0,4,2,11,12,,,1,35,46,35,11,0,1,0,0
SDN197004070,evt,1970-04-07,0,SAN01,R,0,ATL,SDN,1,0,1,0,1,36,33,3,9,16,2,1,1,0,3,,1,1,6,2,0,1,1,0,0,0,6,1,1,0,0,0,1,0,1,0,24,38,34,8,6,11,16,2,0,1,0,2,0,7,0,0,2,0,0,1,0,0,0,7,6,,,1,24,35,24,9,2,0,0,0
SDN197004080,evt,1970-04-08,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,45,36,6,10,19,1,1,2,0,6,,7,1,4,0,0,1,1,1,0,0,12,1,1,1,0,0,0,1,0,0,27,33,32,1,0,5,5,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,9,7,,,1,27,37,27,9,1,0,0,0
SDN197004090,evt,1970-04-09,0,SAN01,R,0,ATL,SDN,1,1,0,0,1,36,32,6,9,14,2,0,1,0,6,,1,0,7,1,1,0,2,0,1,0,3,1,1,1,0,0,0,1,0,0,27,36,34,1,1,8,10,2,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,12,8,,,1,27,39,27,12,0,1,0,0
HOU197004100,evt,1970-04-10,0,HOU02,R,0,ATL,HOU,1,1,0,0,1,40,35,5,12,18,3,0,1,1,5,,5,1,2,2,0,0,0,0,1,0,8,1,1,1,1,0,0,1,0,0,27,34,33,0,0,6,8,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,12,9,,,1,27,40,27,13,0,0,0,0
HOU197004110,evt,1970-04-11,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,40,38,7,10,15,0,1,1,0,6,,2,0,6,1,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,43,38,8,8,15,25,5,1,1,0,4,1,4,0,0,0,1,0,3,0,2,1,9,11,,,1,24,33,24,9,0,0,0,0
HOU197004120,evt,1970-04-12,0,HOU02,R,0,ATL,HOU,1,0,1,0,1,36,36,3,9,16,4,0,1,0,3,,0,0,7,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,24,36,33,8,7,9,25,1,0,5,0,3,0,7,0,0,0,0,0,0,0,0,0,8,9,,,1,24,31,24,7,0,0,0,1
ATL197004130,evt,1970-04-13,0,ATL01,R,1,ATL,SFN,1,1,0,0,1,39,34,9,12,18,1,1,1,0,9,,3,1,4,0,0,1,1,0,0,0,6,1,1,0,0,0,1,1,0,1,27,38,34,3,3,9,12,3,0,0,0,4,0,4,3,0,0,0,0,0,0,1,0,14,6,,,1,27,45,27,17,1,3,0,0
ATL197004140,evt,1970-04-14,0,ATL01,R,1,ATL,SFN,1,0,1,0,1,45,39,11,12,16,1,0,1,0,9,,5,1,4,0,1,0,0,1,1,0,7,1,1,0,0,0,1,0,1,0,27,50,38,15,15,15,26,2,0,3,1,11,0,10,3,0,0,1,0,0,0,7,3,9,5,,,1,27,39,27,12,0,3,0,0
ATL197004150,evt,1970-04-15,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,37,32,7,9,17,2,0,2,0,6,,4,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,37,35,5,2,10,19,0,0,3,0,0,0,4,1,0,2,0,0,0,0,2,0,11,10,,,1,27,25,20,4,1,1,0,0
