game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NYA191704110,box,1917-04-11,0,NYC14,R,0,BOS,NYA,1,1,0,0,1,,36,10,14,23,2,2,1,,10,,2,-9,3,-9,0,4,0,1,-9,-9,5,1,1,1,0,0,0,1,0,0,27,35,31,3,0,3,3,0,0,0,0,3,-9,1,-9,1,0,0,-9,0,0,0,0,0,0,,,1,27,42,27,14,1,0,0,0
NYA191704120,box,1917-04-12,0,NYC14,R,0,BOS,NYA,1,1,0,0,1,,36,6,9,10,1,0,0,,5,,3,-9,4,-9,0,3,0,2,-9,-9,9,1,1,1,0,0,0,1,0,0,27,37,31,1,0,7,7,0,0,0,0,5,-14,3,-14,0,1,0,-14,0,0,0,0,0,0,,,1,27,39,27,12,0,0,0,0
NYA191704140,box,1917-04-14,0,NYC14,R,0,BOS,NYA,1,0,1,0,1,,30,2,7,11,1,0,1,,2,,1,-11,4,-11,1,1,0,0,-11,-11,4,1,1,0,0,0,1,0,1,0,24,33,29,7,0,8,11,1,1,0,0,3,-11,2,-11,1,3,0,-11,0,0,0,0,0,0,,,1,24,40,24,15,1,0,0,0
PHA191704160,evt,1917-04-16,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,38,33,6,8,11,1,1,0,0,5,,4,0,3,0,0,1,0,0,1,0,5,1,1,1,0,0,0,1,0,0,27,38,34,1,0,8,10,2,0,0,0,4,0,7,1,0,0,0,0,0,0,0,0,7,11,,,1,27,38,27,10,1,1,0,0
PHA191704160,box,1917-04-16,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,33,6,8,11,1,1,0,,5,,4,-9,3,-9,0,1,0,0,-9,-9,5,1,1,1,0,0,0,1,0,0,27,38,34,1,0,8,10,2,0,0,0,4,-15,7,-15,0,0,0,-15,0,0,0,0,0,0,,,1,27,38,27,10,1,1,0,0
PHA191704170,evt,1917-04-17,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,36,33,3,5,6,1,0,0,0,2,,3,0,2,0,0,0,0,3,1,0,6,1,1,1,0,0,0,1,0,0,27,35,33,1,0,8,8,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,13,8,,,1,27,47,27,17,3,1,0,0
PHA191704170,box,1917-04-17,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,33,3,5,6,1,0,0,,2,,3,-9,2,-9,0,0,0,3,-9,-9,6,1,1,1,0,0,0,1,0,0,27,35,33,1,0,8,8,0,0,0,0,1,-10,2,-10,0,1,0,-10,0,0,0,0,0,0,,,1,27,46,27,16,3,1,0,0
PHA191704180,evt,1917-04-18,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,35,30,2,6,10,2,1,0,0,2,,4,0,4,0,0,1,0,0,2,0,6,1,1,1,1,0,0,1,0,0,27,35,35,0,0,7,8,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,9,,,1,27,35,27,7,1,0,0,0
PHA191704180,box,1917-04-18,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,30,2,6,10,2,1,0,,2,,4,-9,4,-9,0,1,0,0,-9,-9,6,1,1,1,1,0,0,1,0,0,27,35,35,0,0,7,8,1,0,0,0,0,-10,10,-10,0,0,0,-10,0,0,0,0,0,0,,,1,27,35,27,7,1,0,0,0
PHA191704190,evt,1917-04-19,0,PHI11,R,0,BOS,PHA,1,0,1,0,1,49,37,3,9,13,1,0,1,0,2,,8,1,6,1,1,3,0,2,5,0,10,1,1,0,0,0,1,0,1,0,35,48,45,4,4,15,20,1,2,0,0,2,1,7,1,1,0,0,0,0,0,1,0,13,10,,,1,35,52,35,17,0,2,0,0
