game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
BLN189804160,box,1898-04-16,0,BAL07,R,1,BLN,WSN,1,1,0,0,1,,39,8,17,19,2,0,0,,7,,1,,4,,0,0,0,2,,0,8,1,1,1,0,0,0,1,0,0,27,41,37,3,1,7,9,2,0,0,0,3,,9,,1,0,0,0,1,0,0,0,0,0,,,1,27,43,27,10,6,0,0,0
WSN189804180,box,1898-04-18,0,WAS06,R,0,BLN,WSN,1,1,0,0,1,,34,9,12,13,1,0,0,,7,,2,,0,,2,1,0,3,,0,6,1,1,1,1,0,0,1,0,0,27,29,28,0,0,2,2,0,0,0,0,1,,5,,0,0,0,0,0,0,0,0,0,0,,,1,27,43,27,15,1,1,0,0
BLN189804200,box,1898-04-20,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,40,18,17,18,1,0,0,,15,,7,,2,,3,1,0,3,,0,9,1,1,1,0,0,0,1,0,0,27,36,33,3,3,8,10,2,0,0,0,2,,8,,0,1,0,0,0,0,0,0,0,0,,,1,27,35,27,8,0,0,0,0
BLN189804210,box,1898-04-21,0,BAL07,R,1,BLN,BSN,1,0,1,0,1,,35,5,7,7,0,0,0,,5,,7,,1,,0,0,0,0,,0,10,1,1,1,0,0,0,0,1,0,27,42,35,10,8,12,16,0,2,0,0,3,,1,,0,4,0,0,0,0,0,0,0,0,,,1,27,47,27,15,5,1,0,0
BLN189804220,box,1898-04-22,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,35,8,13,22,1,4,0,,8,,5,,3,,1,0,0,1,,0,9,1,1,1,1,0,0,1,0,0,27,31,28,0,0,0,0,0,0,0,0,3,,3,,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,9,3,2,0,0
BLN189804230,box,1898-04-23,0,BAL07,R,1,BLN,BSN,1,1,0,0,1,,31,3,8,9,1,0,0,,3,,7,0,1,0,2,0,0,2,1,0,12,1,1,1,0,0,0,1,0,0,27,34,33,2,1,8,14,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,,,1,27,43,27,14,2,0,0,0
BLN189804270,box,1898-04-27,0,BAL07,R,1,BLN,BRO,1,0,1,0,1,,34,4,9,13,2,1,0,,3,,3,0,0,0,0,0,0,0,1,0,6,1,1,1,0,0,0,0,1,0,27,44,39,7,6,11,16,3,1,0,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,,,1,27,40,27,12,1,1,0,0
BLN189804300,box,1898-04-30,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,31,4,7,9,2,0,0,,2,,7,0,1,1,1,0,0,1,1,0,11,1,1,1,0,0,0,1,0,0,27,33,32,1,1,6,6,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,13,2,2,0,0
BLN189805020,box,1898-05-02,0,BAL07,R,1,BLN,NY1,1,1,0,0,1,,35,6,15,23,2,3,0,,4,,2,0,1,1,2,0,0,4,2,0,9,1,1,1,0,0,0,1,0,0,27,36,31,4,4,8,12,4,0,0,0,4,0,2,2,1,0,0,0,0,0,0,0,0,0,,,1,27,41,27,13,1,3,0,0
BLN189805040,box,1898-05-04,0,BAL07,R,1,BLN,PHI,1,1,0,0,1,,31,4,8,9,1,0,0,,3,,4,,1,,1,0,0,1,,0,8,1,1,1,0,0,0,1,0,0,27,33,28,2,2,6,7,1,0,0,0,4,,4,,0,1,0,0,0,0,0,0,0,0,,,1,27,41,27,14,0,2,0,0
BSN189805090,box,1898-05-09,0,BOS05,R,0,BLN,BSN,1,1,0,0,1,,41,13,17,17,0,0,0,,12,,3,,2,,1,1,0,4,,0,6,1,1,1,1,0,0,1,0,0,27,31,29,0,0,2,3,1,0,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,13,2,1,0,0
BSN189805100,box,1898-05-10,0,BOS05,R,0,BLN,BSN,1,0,1,0,1,,37,4,12,17,3,1,0,,4,,1,,,,0,0,0,0,,0,7,1,1,1,0,0,0,0,1,0,24,39,33,10,10,13,19,0,0,2,0,6,,,,0,0,0,0,0,0,0,0,0,0,,,1,24,34,24,8,2,2,0,1
BSN189805110,box,1898-05-11,0,BOS05,R,0,BLN,BSN,1,0,1,0,1,,35,4,8,13,2,0,1,,3,,6,,1,,2,0,0,0,,0,12,1,1,0,0,0,1,0,1,0,27,39,34,8,6,10,17,2,1,1,0,5,,1,,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,11,4,2,0,0
BSN189805120,box,1898-05-12,0,BOS05,R,0,BLN,BSN,1,0,1,0,1,,38,6,10,13,0,0,1,,6,,1,,4,,2,0,0,2,,0,8,1,1,1,0,0,0,0,1,0,24,48,40,15,7,12,20,0,1,2,0,7,,1,,1,0,0,0,0,0,0,0,0,0,,,1,24,47,24,17,6,0,0,0
