game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS200707100,evt,2007-07-10,0,SFO03,A,0,ALS,NLS,1,1,0,0,1,37,36,5,10,20,1,0,3,0,5,,1,0,1,1,0,0,0,1,0,0,5,1,1,0,0,0,1,1,0,1,27,40,35,4,4,9,15,1,1,1,0,4,0,9,0,0,0,1,0,0,0,1,0,7,11,164,104,1,27,33,27,6,0,0,0,1
ANA200704020,evt,2007-04-02,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,34,31,4,9,14,2,0,1,0,4,,3,0,8,1,0,0,0,1,2,0,6,1,1,0,0,0,1,1,0,1,27,36,31,1,0,5,9,1,0,1,0,5,1,8,1,0,0,0,0,1,0,2,0,6,10,151,89,1,27,36,27,7,2,2,0,0
ANA200704030,evt,2007-04-03,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,40,34,8,13,16,0,0,1,0,6,,5,1,1,2,1,0,0,1,0,0,8,1,1,0,0,0,1,1,0,0,27,40,31,3,2,4,9,2,0,1,0,8,0,8,0,0,0,1,0,0,0,7,2,11,8,170,93,1,27,38,27,10,1,0,0,0
ANA200704040,evt,2007-04-04,0,ANA01,R,1,ANA,TEX,1,1,0,0,1,36,33,5,11,13,2,0,0,0,5,,1,0,2,1,1,0,1,2,1,0,7,1,1,0,0,0,1,1,0,1,27,35,31,3,3,6,7,1,0,0,0,2,0,9,0,0,0,2,0,0,0,0,0,9,9,141,88,1,27,34,27,7,0,0,0,0
ANA200704050,evt,2007-04-05,0,ANA01,R,1,ANA,OAK,1,0,1,0,1,35,33,3,9,17,2,0,2,0,3,,1,0,3,0,0,0,1,0,1,0,5,1,1,0,0,0,1,0,1,0,27,42,37,4,4,13,18,2,0,1,0,3,0,6,2,1,0,1,0,1,0,2,0,10,9,151,91,1,27,39,27,12,0,2,0,0
ANA200704060,evt,2007-04-06,0,ANA01,R,1,ANA,OAK,1,1,0,0,1,35,31,5,8,16,2,0,2,0,4,,3,0,3,1,1,0,0,1,0,0,6,1,1,0,0,0,1,1,0,1,27,36,32,2,2,7,11,4,0,0,0,3,0,8,1,1,0,0,0,1,0,3,1,8,9,169,106,1,27,37,27,10,0,1,0,0
ANA200704070,evt,2007-04-07,0,ANA01,R,1,ANA,OAK,1,1,0,0,1,32,28,2,8,11,3,0,0,0,1,,3,0,2,1,0,0,1,0,1,0,6,1,1,0,0,0,1,1,0,1,27,33,32,1,1,8,10,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,8,8,126,84,1,27,42,27,14,1,2,0,0
ANA200704080,evt,2007-04-08,0,ANA01,R,1,ANA,OAK,1,0,1,0,1,36,34,1,6,7,1,0,0,0,1,,2,0,9,0,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,37,36,2,2,11,13,2,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,9,9,150,93,1,27,38,27,11,0,2,0,0
CLE200704100,evt,2007-04-10,0,MIL06,R,0,ANA,CLE,1,0,1,0,1,42,38,6,14,16,2,0,0,0,6,,4,0,9,2,0,0,0,0,1,0,9,1,1,0,0,0,1,0,1,0,24,39,32,7,7,10,18,2,0,2,0,6,1,5,0,0,0,1,0,0,0,3,1,9,9,169,93,1,24,34,24,10,0,0,0,0
CLE200704110,evt,2007-04-11,0,MIL06,R,0,ANA,CLE,1,1,0,0,1,40,35,4,9,11,0,1,0,0,2,,4,0,10,2,1,0,0,1,0,0,9,1,1,0,0,0,1,1,0,1,27,34,30,1,1,4,7,0,0,1,0,4,0,8,1,0,0,0,0,0,0,1,0,10,8,140,79,1,27,37,27,10,0,1,0,0
CLE200704120,evt,2007-04-12,0,MIL06,R,0,ANA,CLE,1,0,1,0,1,36,34,2,7,8,1,0,0,0,1,,2,1,4,0,0,0,0,2,0,0,7,1,1,0,0,0,1,0,1,0,24,34,29,4,4,7,13,0,0,2,0,4,0,4,2,0,1,0,0,0,0,2,0,11,6,124,72,1,24,39,24,14,1,2,0,0
BOS200704130,evt,2007-04-13,0,BOS07,R,0,ANA,BOS,1,0,1,0,1,34,31,1,5,7,2,0,0,0,1,,2,0,4,0,1,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,24,44,37,10,10,14,20,3,0,1,0,5,1,8,0,1,0,1,0,0,0,6,3,8,8,176,100,1,24,32,24,8,0,0,0,0
BOS200704140,evt,2007-04-14,0,BOS07,R,0,ANA,BOS,1,0,1,0,1,33,32,0,5,6,1,0,0,0,0,,1,0,4,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,24,42,33,8,6,8,13,0,1,1,0,9,1,6,0,0,0,0,0,1,0,5,2,6,12,168,91,1,24,30,24,5,1,0,0,1
BOS200704160,evt,2007-04-16,0,BOS07,R,0,ANA,BOS,1,0,1,0,1,36,34,2,8,15,1,0,2,0,2,,1,0,7,0,1,0,0,1,0,0,7,1,1,0,0,0,1,0,1,0,24,35,31,7,5,8,15,4,0,1,0,4,0,8,2,0,0,0,0,0,0,0,0,4,10,130,77,1,24,31,24,6,1,2,0,0
OAK200704170,evt,2007-04-17,0,OAK01,R,0,ANA,OAK,1,0,1,0,1,33,30,1,4,5,1,0,0,0,1,,2,0,6,1,1,0,0,1,0,0,5,1,1,0,0,0,1,0,1,0,24,34,31,4,3,6,12,3,0,1,0,3,0,6,0,0,0,0,0,1,0,0,0,9,9,127,76,1,24,34,24,9,1,0,0,0
OAK200704180,evt,2007-04-18,0,OAK01,R,0,ANA,OAK,1,0,1,0,1,32,32,0,5,7,2,0,0,0,0,,0,0,6,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,24,32,30,3,3,8,9,1,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,9,8,112,75,1,24,35,24,11,0,2,0,0
ANA200704200,evt,2007-04-20,0,ANA01,R,1,ANA,SEA,1,1,0,0,1,40,37,8,14,25,5,0,2,0,8,,2,0,3,1,0,0,1,0,0,0,8,1,1,0,0,0,1,1,0,1,27,40,37,4,4,13,18,5,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,8,13,140,81,1,27,38,27,10,1,2,0,0
