game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS194707080,evt,1947-07-08,0,CHI11,A,0,ALS,NLS,1,1,0,0,1,35,34,2,8,10,2,0,0,0,1,,1,0,8,1,0,0,0,1,0,0,6,1,1,0,0,0,1,1,0,1,27,36,32,1,1,5,8,0,0,1,0,4,0,6,0,0,0,0,0,0,0,1,0,11,10,,,1,27,38,27,11,0,0,0,0
BOS194704150,evt,1947-04-15,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,42,37,7,15,22,4,0,1,0,7,,4,1,0,0,0,1,0,0,0,0,11,1,1,0,0,0,1,1,0,0,27,37,34,6,6,9,11,2,0,0,0,3,0,2,1,0,0,0,0,0,0,5,4,11,12,,,1,27,38,27,11,0,1,0,1
BOS194704150,box,1947-04-15,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,,37,7,15,22,4,0,1,,7,,4,-11,0,0,0,1,0,0,0,0,11,1,1,0,0,0,1,1,0,0,27,37,34,6,0,9,11,2,0,0,0,3,-9,2,1,0,0,0,0,0,0,0,0,0,0,,,1,27,38,27,11,0,1,0,1
BOS194704170,evt,1947-04-17,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,35,30,4,10,13,3,0,0,0,4,,4,1,4,2,0,1,0,0,1,0,7,1,1,1,0,0,0,1,0,0,27,34,31,1,1,8,8,0,0,0,0,3,0,4,2,0,0,0,0,0,0,0,0,8,11,,,1,27,39,27,12,0,3,0,0
BOS194704170,box,1947-04-17,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,,30,4,10,13,3,0,0,,4,,4,-9,4,2,0,1,0,0,1,0,7,1,1,1,0,0,0,1,0,0,27,34,31,1,0,8,8,0,0,0,0,3,-13,4,2,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,12,0,3,0,0
PHA194704180,evt,1947-04-18,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,44,36,9,8,15,1,0,2,0,7,,8,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,35,30,3,3,7,8,1,0,0,0,5,0,3,3,0,0,0,0,1,0,0,0,12,8,,,1,27,35,23,12,0,3,0,0
PHA194704180,box,1947-04-18,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,36,9,8,15,1,0,2,,7,,8,-9,1,1,0,0,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,35,30,3,0,7,8,1,0,0,0,5,-12,3,3,0,0,0,0,1,0,0,0,0,0,,,1,27,39,27,12,0,3,0,0
PHA194704190,evt,1947-04-19,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,40,36,4,9,16,2,1,1,0,4,,4,0,5,3,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,0,30,38,34,2,2,6,9,3,0,0,0,3,1,8,1,0,1,0,0,1,0,0,0,7,13,,,1,30,40,30,9,1,1,0,0
PHA194704190,box,1947-04-19,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,,36,4,9,16,2,1,1,,4,,4,-13,5,3,0,0,0,0,0,0,6,1,1,0,0,0,1,1,0,0,30,38,34,2,0,6,9,3,0,0,0,3,-12,8,1,0,1,0,0,1,0,0,0,0,0,,,1,30,41,30,10,1,1,0,0
WS1194704200,evt,1947-04-20,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,32,30,1,3,3,0,0,0,0,1,,2,0,3,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,24,32,30,3,2,7,8,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,11,8,,,1,24,37,24,12,1,0,0,0
