game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS202207190,evt,2022-07-19,0,LOS03,A,0,ALS,NLS,1,1,0,0,1,37,34,3,8,14,0,0,2,0,3,,3,0,12,0,0,0,0,0,0,0,7,1,1,0,0,0,1,1,0,1,27,36,32,2,2,5,9,1,0,1,0,2,0,10,1,2,0,0,0,0,0,1,0,11,5,151,91,1,27,40,27,12,1,1,0,0
ANA202204070,evt,2022-04-07,0,ANA01,R,1,ANA,HOU,1,0,1,0,1,31,29,1,4,6,0,1,0,0,1,,1,0,7,3,1,0,0,0,0,0,3,1,1,0,0,0,1,0,1,0,27,38,35,3,3,8,18,4,0,2,0,3,1,10,0,0,0,0,0,0,0,2,0,9,7,144,88,1,27,37,27,10,0,0,0,0
ANA202204080,evt,2022-04-08,0,ANA01,R,1,ANA,HOU,1,0,1,0,1,41,40,6,13,16,3,0,0,0,5,,0,0,7,0,0,1,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,43,40,13,13,14,35,3,0,6,0,3,0,8,1,0,0,0,0,0,0,4,2,8,10,167,106,1,27,36,27,9,0,1,0,0
ANA202204090,evt,2022-04-09,0,ANA01,R,1,ANA,HOU,1,1,0,0,1,33,27,2,6,13,1,0,2,0,2,,5,0,11,0,0,1,0,0,2,0,7,1,1,0,1,1,1,1,0,1,27,32,29,0,0,2,2,0,0,0,0,2,0,5,1,1,0,0,0,0,0,2,0,14,7,123,80,1,27,42,27,14,1,1,0,0
ANA202204100,evt,2022-04-10,0,ANA01,R,1,ANA,HOU,1,0,1,0,1,34,33,1,7,12,2,0,1,0,1,,1,0,7,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,39,34,4,4,7,8,1,0,0,0,5,1,6,0,0,0,0,0,2,0,4,2,8,13,151,85,1,27,36,27,8,1,0,0,0
ANA202204110,evt,2022-04-11,0,ANA01,R,1,ANA,MIA,1,1,0,0,1,36,30,6,7,15,2,0,2,0,6,,6,0,7,0,0,0,0,1,1,0,6,1,1,0,0,0,1,1,0,0,27,30,30,2,2,3,10,1,0,2,0,0,0,11,0,0,0,0,0,0,0,0,0,11,5,122,84,1,27,38,27,11,0,0,0,0
ANA202204120,evt,2022-04-12,0,ANA01,R,1,ANA,MIA,1,1,0,0,1,32,29,4,4,9,0,1,1,0,4,,3,0,15,0,0,0,0,1,1,0,3,1,1,0,0,0,1,1,0,0,27,38,31,3,2,5,8,0,0,1,0,7,0,8,1,0,0,0,0,0,0,1,0,6,11,153,87,1,27,37,27,8,2,1,0,1
TEX202204140,evt,2022-04-14,0,ARL03,R,0,ANA,TEX,1,0,1,0,1,42,36,5,11,21,4,0,2,0,5,,6,0,12,1,0,0,0,0,0,0,10,1,1,0,0,0,1,0,1,0,24,42,39,10,9,13,21,2,0,2,1,3,1,7,1,0,0,0,0,1,0,1,1,10,6,154,99,1,24,36,24,9,3,1,0,0
TEX202204150,evt,2022-04-15,0,ARL03,R,0,ANA,TEX,1,1,0,0,1,39,36,9,11,27,1,0,5,0,9,,2,0,12,1,0,0,1,1,0,0,3,1,1,0,0,0,1,1,0,1,27,41,34,6,6,8,9,1,0,0,0,5,1,10,0,1,0,1,0,0,1,3,0,8,9,165,104,1,27,35,27,8,0,0,0,0
TEX202204160,evt,2022-04-16,0,ARL03,R,0,ANA,TEX,1,1,0,0,1,44,39,7,12,18,0,0,2,0,7,,4,0,9,0,0,0,1,3,0,0,10,1,1,0,0,0,1,1,0,0,27,33,33,2,2,6,7,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,9,113,82,1,27,35,27,8,0,0,0,0
TEX202204170,evt,2022-04-17,0,ARL03,R,0,ANA,TEX,1,1,0,0,1,43,35,8,10,12,2,0,0,0,6,,7,0,9,0,1,0,0,3,2,0,8,1,1,0,0,0,1,1,0,0,27,38,33,3,3,7,11,1,0,1,0,5,0,10,0,0,0,0,0,0,0,1,0,6,10,139,85,1,27,34,27,7,0,1,0,0
HOU202204180,evt,2022-04-18,0,HOU03,R,0,ANA,HOU,1,0,1,0,1,36,32,3,6,11,2,0,1,0,3,,2,1,12,0,1,1,0,0,0,0,6,1,1,0,0,0,1,0,1,0,24,40,32,8,8,9,16,1,0,2,0,6,0,6,0,1,1,0,0,0,0,5,1,7,10,168,100,1,24,30,24,6,0,0,0,0
HOU202204190,evt,2022-04-19,0,HOU03,R,0,ANA,HOU,1,1,0,0,1,43,36,7,13,16,3,0,0,0,7,,6,0,11,1,0,0,1,1,1,0,9,1,1,0,0,0,1,1,0,0,27,37,33,2,1,6,11,2,0,1,0,3,0,6,0,0,0,0,1,0,0,1,0,5,15,155,97,1,27,36,27,7,2,0,0,0
HOU202204200,evt,2022-04-20,0,HOU03,R,0,ANA,HOU,1,1,0,0,1,40,32,6,6,8,2,0,0,0,5,,6,0,10,1,2,0,0,1,1,0,7,1,1,0,1,1,1,1,0,0,27,29,28,0,0,1,1,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,5,7,114,79,1,27,32,27,5,0,0,0,0
ANA202204220,evt,2022-04-22,0,ANA01,R,1,ANA,BAL,1,0,1,0,1,32,30,3,8,11,0,0,1,0,3,,1,0,9,4,0,0,1,0,0,0,2,1,1,0,0,0,1,0,1,0,27,36,35,5,5,8,9,1,0,0,0,1,0,7,0,0,0,0,0,0,0,2,2,10,9,128,89,1,27,39,27,11,1,0,0,0
ANA202204230,evt,2022-04-23,0,ANA01,R,1,ANA,BAL,1,0,1,0,1,39,34,4,6,16,1,0,3,0,4,,5,0,7,0,0,0,0,1,0,0,8,1,1,0,0,0,1,0,1,0,27,42,33,5,2,6,7,1,0,0,0,5,0,8,0,2,0,2,0,0,0,5,2,5,14,145,85,1,27,34,27,5,2,0,0,0
ANA202204240,evt,2022-04-24,0,ANA01,R,1,ANA,BAL,1,1,0,0,1,40,29,7,7,10,0,0,1,1,7,,9,0,3,1,2,0,0,0,1,0,9,1,1,0,0,0,1,1,0,1,27,40,34,6,6,9,18,3,0,2,0,5,0,12,1,1,0,0,0,0,0,7,1,2,11,156,103,1,27,32,27,5,0,1,0,0
ANA202204250,evt,2022-04-25,0,ANA01,R,1,ANA,CLE,1,1,0,0,1,33,30,3,8,16,0,1,2,0,3,,2,0,7,1,0,1,0,0,0,0,6,1,1,0,1,1,1,1,0,1,27,32,28,0,0,3,4,1,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,8,12,119,68,1,27,38,27,10,1,2,0,0
ANA202204260,evt,2022-04-26,0,ANA01,R,1,ANA,CLE,1,1,0,0,1,32,31,4,8,15,4,0,1,0,4,,1,0,7,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,1,27,32,31,1,1,4,5,1,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,8,7,125,81,1,27,36,27,9,0,0,0,0
ANA202204270,evt,2022-04-27,0,ANA01,R,1,ANA,CLE,1,1,0,0,1,41,38,9,14,23,4,1,1,1,9,,3,0,8,0,0,0,0,1,0,0,8,1,1,0,0,0,1,1,0,0,27,38,36,5,5,11,20,3,0,2,0,1,0,8,1,0,0,1,0,0,0,0,0,9,9,144,99,1,27,38,27,11,0,1,0,0
