game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS198307060,evt,1983-07-06,0,CHI10,A,1,ALS,NLS,1,1,0,0,1,46,38,13,15,28,3,2,2,1,13,,4,2,8,0,0,1,3,0,0,0,9,1,1,0,0,0,1,1,0,0,27,36,35,3,2,8,9,1,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,10,10,,,1,27,39,27,10,2,2,0,0
CIN198304040,evt,1983-04-04,0,CIN08,R,0,ATL,CIN,1,0,1,0,1,38,31,4,5,10,2,0,1,0,3,,4,0,6,0,1,1,1,0,1,0,7,1,1,0,0,0,1,0,1,0,24,31,29,5,5,6,13,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,4,17,,,1,24,28,24,4,0,1,0,0
CIN198304060,evt,1983-04-06,0,CIN08,R,0,ATL,CIN,1,1,0,0,1,38,34,5,8,8,0,0,0,0,3,,4,0,9,1,0,0,0,2,0,0,6,1,1,1,0,0,0,1,0,0,27,37,32,1,1,7,7,0,0,0,0,2,0,6,1,0,3,0,0,0,0,0,0,11,7,,,1,27,41,27,13,1,1,0,0
ATL198304080,evt,1983-04-08,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,38,33,4,11,13,2,0,0,0,4,,3,0,4,0,1,0,0,0,1,1,10,1,1,0,0,0,1,1,0,1,27,37,34,2,1,9,9,0,0,0,0,2,0,7,2,0,0,1,0,0,0,5,2,10,8,,,1,27,38,27,9,2,2,0,0
ATL198304090,evt,1983-04-09,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,36,33,6,12,19,1,0,2,0,6,,1,0,2,2,0,2,0,1,0,0,6,1,1,0,0,0,1,1,0,0,27,39,35,5,4,10,10,0,0,0,0,2,0,0,1,0,1,1,0,1,0,2,0,11,13,,,1,27,44,27,14,3,2,0,0
ATL198304100,evt,1983-04-10,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,33,28,4,8,14,1,1,1,0,4,,4,0,4,0,0,0,1,1,2,0,5,1,1,0,0,0,1,1,0,1,27,38,35,3,2,8,9,1,0,0,0,1,1,4,1,1,1,0,0,0,0,2,1,9,11,,,1,27,42,27,12,3,1,0,0
ATL198304110,evt,1983-04-11,0,ATL01,R,1,ATL,SDN,1,1,0,0,1,32,26,4,7,13,0,0,2,0,3,,5,0,7,1,0,1,0,0,1,0,4,1,1,1,1,0,0,1,0,0,27,30,30,0,0,5,5,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,9,9,,,1,27,39,27,11,1,3,0,0
ATL198304120,evt,1983-04-12,0,ATL01,R,1,ATL,CIN,1,1,0,0,1,32,31,4,7,10,0,0,1,0,4,,1,1,3,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,0,1,27,34,31,1,0,5,6,1,0,0,0,3,0,6,1,0,0,0,0,0,0,0,0,13,6,,,1,27,44,27,16,1,1,0,0
ATL198304130,evt,1983-04-13,0,ATL01,R,1,ATL,CIN,1,1,0,0,1,36,31,6,12,22,0,2,2,0,6,,3,1,3,1,0,1,1,0,1,0,6,1,1,0,0,0,1,1,0,0,27,38,36,1,1,11,11,0,0,0,0,2,0,6,1,0,0,0,0,1,0,2,0,10,9,,,1,27,38,27,11,0,1,0,0
PHI198304160,evt,1983-04-16,0,PHI12,R,0,ATL,PHI,1,0,1,0,1,43,37,4,13,16,3,0,0,0,3,,5,0,12,1,0,0,1,1,1,0,12,1,1,0,0,0,1,0,1,0,24,42,32,8,8,10,16,3,0,1,0,10,2,5,2,0,0,0,0,0,0,5,3,9,8,,,1,24,34,24,9,1,2,0,0
