game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS193407100,evt,1934-07-10,0,NYC14,A,0,ALS,NLS,1,1,0,0,1,48,39,9,14,23,5,2,0,0,9,,9,1,12,0,0,0,0,2,1,0,12,1,1,0,0,0,1,1,0,0,27,39,36,7,7,8,15,1,0,2,0,3,0,5,0,0,0,0,0,0,0,2,1,13,9,,,1,27,42,27,14,1,0,0,0
BOS193404170,evt,1934-04-17,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,49,44,5,11,12,1,0,0,0,5,,4,1,2,0,0,1,0,0,0,0,11,1,1,0,0,0,1,0,1,0,33,45,39,6,4,9,13,1,0,1,0,4,0,1,0,1,1,0,0,0,0,0,0,24,4,,,1,33,23,12,8,3,1,0,0
BOS193404170,box,1934-04-17,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,44,5,11,12,1,0,0,,5,,4,-13,2,-13,0,1,0,0,0,0,11,1,1,0,0,0,1,0,1,0,33,45,39,6,0,9,13,1,0,1,0,4,-15,1,-15,1,1,0,0,0,0,0,0,0,0,,,1,33,51,33,15,3,1,0,0
BOS193404180,evt,1934-04-18,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,35,30,4,5,7,2,0,0,0,4,,5,0,2,1,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,35,31,5,5,8,12,2,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,16,5,,,1,27,27,17,10,0,0,0,0
BOS193404180,box,1934-04-18,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,30,4,5,7,2,0,0,,4,,5,-12,2,-12,0,0,0,0,0,0,4,1,1,0,0,0,1,0,1,0,27,35,31,5,0,8,12,2,1,0,0,2,-13,1,-13,0,2,0,0,0,0,0,0,0,0,,,1,27,44,27,17,0,0,0,0
BOS193404191,evt,1934-04-19,1,BOS07,R,1,BOS,WS1,1,1,0,0,1,33,31,5,10,17,4,0,1,0,4,,1,0,2,2,0,1,0,1,0,0,4,1,1,0,0,0,1,1,0,0,27,36,32,4,4,7,9,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,8,16,,,1,27,36,27,9,0,0,0,0
BOS193404191,box,1934-04-19,1,BOS07,R,1,BOS,WS1,1,1,0,0,1,,31,5,10,17,4,0,1,,4,,1,-11,2,-11,0,1,0,1,0,0,4,1,1,0,0,0,1,1,0,0,27,36,32,4,0,7,9,2,0,0,0,3,-12,1,-12,0,1,0,0,0,0,0,0,0,0,,,1,27,37,27,10,0,0,0,0
BOS193404192,evt,1934-04-19,2,BOS07,R,1,BOS,WS1,1,1,0,0,1,36,34,7,13,24,2,3,1,0,7,,2,0,3,2,0,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,38,34,3,3,5,7,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,12,14,,,1,27,39,27,11,1,0,0,0
BOS193404192,box,1934-04-19,2,BOS07,R,1,BOS,WS1,1,1,0,0,1,,34,7,13,24,2,3,1,,7,,2,-9,3,-9,0,0,0,0,0,0,5,1,1,1,0,0,0,1,0,0,27,38,34,3,0,5,7,0,1,0,0,4,-12,1,-12,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,11,1,0,0,0
BOS193404210,evt,1934-04-21,0,BOS07,R,1,BOS,NYA,1,1,0,0,1,40,34,9,9,13,4,0,0,0,9,,6,0,6,0,0,0,0,2,0,0,7,1,1,0,0,0,1,1,0,0,27,39,30,6,6,8,13,2,0,1,0,6,0,6,1,0,3,0,0,0,0,3,1,4,12,,,1,27,36,27,9,0,1,0,0
