game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS193907110,evt,1939-07-11,0,NYC16,A,1,ALS,NLS,1,1,0,0,1,35,31,3,6,9,0,0,1,0,2,,4,1,6,0,0,0,0,0,0,0,8,1,1,0,0,0,1,1,0,1,27,37,34,1,1,7,8,1,0,0,0,3,1,9,1,0,0,0,0,0,0,3,0,8,9,,,1,27,37,27,9,1,1,0,0
NYA193904200,evt,1939-04-20,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,36,35,0,7,10,3,0,0,0,0,,1,0,5,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,1,0,24,32,30,2,1,7,13,1,1,1,0,2,1,5,2,0,0,0,0,0,0,0,0,5,11,,,1,24,33,24,7,2,2,0,0
NYA193904200,box,1939-04-20,0,NYC16,R,0,BOS,NYA,1,0,1,0,1,,35,0,7,10,3,0,0,,0,,1,-11,5,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,1,0,24,32,30,2,0,7,13,1,1,1,0,2,-9,5,2,0,0,0,0,0,0,0,0,0,0,,,1,24,33,24,7,2,2,0,0
BOS193904210,evt,1939-04-21,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,42,34,9,8,11,3,0,0,0,8,,7,0,3,0,1,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,32,31,2,2,5,8,0,0,1,0,1,0,5,1,0,0,0,0,0,0,0,0,12,8,,,1,27,21,17,4,0,1,0,0
BOS193904210,box,1939-04-21,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,34,9,8,11,3,0,0,,8,,7,-9,3,0,1,0,0,0,0,0,9,1,1,1,0,0,0,1,0,0,27,32,31,2,0,5,8,0,0,1,0,1,-12,5,1,0,0,0,0,0,0,0,0,0,0,,,1,27,36,27,9,0,1,0,0
BOS193904220,evt,1939-04-22,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,37,31,5,10,13,3,0,0,0,4,,3,0,1,2,0,1,2,0,0,0,8,1,1,1,0,0,0,1,0,0,27,34,30,2,2,6,8,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,12,11,,,1,27,34,23,11,0,0,0,0
BOS193904220,box,1939-04-22,0,BOS07,R,1,BOS,PHA,1,1,0,0,1,,31,5,10,13,3,0,0,,4,,3,-10,1,2,0,3,0,0,0,0,8,1,1,1,0,0,0,1,0,0,27,34,30,2,0,6,8,2,0,0,0,3,-13,1,0,0,1,0,0,0,0,0,0,0,0,,,1,27,42,27,15,0,0,0,0
BOS193904230,evt,1939-04-23,0,BOS07,R,1,BOS,PHA,1,0,1,0,1,44,36,8,12,18,3,0,1,0,7,,7,0,5,2,0,0,1,1,0,0,9,1,1,0,0,0,1,0,1,0,27,49,39,12,10,11,14,3,0,0,0,10,0,5,0,0,0,0,0,0,0,8,5,11,11,,,1,27,39,27,11,1,0,0,0
BOS193904230,box,1939-04-23,0,BOS07,R,1,BOS,PHA,1,0,1,0,1,,36,8,12,18,3,0,1,,7,,7,-13,5,2,0,1,0,1,0,0,9,1,1,0,0,0,1,0,1,0,27,49,39,12,0,11,14,3,0,0,0,10,-17,5,0,0,0,0,0,0,0,0,0,0,0,,,1,27,39,27,11,1,0,0,0
BOS193904240,evt,1939-04-24,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,52,45,9,17,23,3,0,1,0,9,,6,0,2,2,0,1,0,0,1,0,13,1,1,0,0,0,1,0,1,0,30,53,43,10,9,16,23,3,2,0,0,7,0,1,1,0,2,1,0,0,0,4,2,11,12,,,1,30,48,30,15,3,2,0,0
BOS193904240,box,1939-04-24,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,45,9,17,23,3,0,1,,9,,6,-15,2,2,0,1,0,0,1,0,13,1,1,0,0,0,1,0,1,0,30,53,43,10,0,16,23,3,2,0,0,7,-10,1,1,0,3,0,0,0,0,0,0,0,0,,,1,30,48,30,15,3,2,0,0
BOS193904250,evt,1939-04-25,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,48,37,6,9,14,2,0,1,0,5,,10,0,5,2,0,1,0,0,0,0,11,1,1,0,0,0,1,1,0,0,33,52,42,5,4,10,11,1,0,0,0,8,0,3,0,0,0,2,0,0,0,2,1,21,9,,,1,33,25,18,6,1,0,0,0
BOS193904250,box,1939-04-25,0,BOS07,R,1,BOS,WS1,1,1,0,0,1,,37,6,9,14,2,0,1,,5,,10,-14,5,2,0,1,0,0,0,0,11,1,1,0,0,0,1,1,0,0,33,52,42,5,0,10,11,1,0,0,0,8,-10,3,0,0,2,0,0,0,0,0,0,0,0,,,1,33,50,33,16,1,0,0,0
PHA193904290,evt,1939-04-29,0,PHI11,R,0,BOS,PHA,1,1,0,0,1,38,31,3,5,7,2,0,0,0,3,,6,0,2,0,0,1,0,1,0,0,8,1,1,0,0,0,1,1,0,1,27,35,33,2,2,6,8,0,1,0,0,1,0,4,0,0,0,1,0,0,0,3,0,13,9,,,1,27,42,27,14,1,0,0,0
