game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
ALS197107130,evt,1971-07-13,0,DET04,A,1,ALS,NLS,1,1,0,0,1,32,29,6,7,16,0,0,3,0,6,,3,0,5,2,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,1,27,33,31,4,4,5,14,0,0,3,0,1,0,8,1,1,0,0,0,0,0,0,0,9,8,,,1,27,39,27,12,0,1,0,0
CIN197104050,evt,1971-04-05,0,CIN08,R,0,ATL,CIN,1,1,0,0,1,44,38,7,12,16,2,1,0,0,6,,4,2,3,2,0,1,1,0,0,0,10,1,1,0,0,0,1,1,0,0,27,38,35,4,4,9,14,2,0,1,0,3,1,3,1,0,0,0,0,1,0,1,0,16,7,,,1,27,43,27,16,0,1,0,1
CIN197104070,evt,1971-04-07,0,CIN08,R,0,ATL,CIN,1,1,0,0,1,35,30,2,6,10,1,0,1,0,2,,3,2,4,1,0,2,0,0,0,0,6,1,1,0,0,0,1,1,0,1,27,38,32,1,1,10,12,2,0,0,0,4,2,5,2,0,2,0,0,0,0,1,0,8,9,,,1,27,37,27,10,0,2,0,0
ATL197104090,evt,1971-04-09,0,ATL01,R,1,ATL,PIT,1,0,1,0,1,37,36,2,11,13,2,0,0,0,2,,1,1,1,1,0,0,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,44,40,8,7,15,20,2,0,1,0,3,0,1,2,1,0,0,0,0,0,2,2,15,8,,,1,27,44,27,16,1,2,0,0
ATL197104100,evt,1971-04-10,0,ATL01,R,1,ATL,PIT,1,1,0,0,1,50,38,5,11,17,1,1,1,0,5,,9,3,0,2,0,2,1,0,0,0,12,1,1,0,0,0,1,1,0,0,36,47,45,4,4,11,21,1,0,3,0,1,0,11,1,0,1,0,0,0,0,0,0,14,9,,,1,36,51,36,14,1,1,0,0
ATL197104110,evt,1971-04-11,0,ATL01,R,1,ATL,PIT,1,1,0,0,1,30,28,3,5,10,0,1,1,0,3,,1,0,4,0,0,0,1,0,1,0,3,1,1,1,0,0,0,1,0,0,27,36,32,1,1,7,7,0,0,0,0,3,0,5,1,0,1,0,0,0,0,0,0,11,8,,,1,27,41,27,13,1,2,0,0
ATL197104120,evt,1971-04-12,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,40,38,3,12,17,2,0,1,0,3,,2,0,2,0,0,0,0,0,0,0,10,1,1,0,0,0,1,0,1,0,27,39,34,7,6,11,24,1,0,4,0,4,0,1,1,0,1,0,0,2,0,0,0,15,7,,,1,27,45,27,18,0,1,0,1
ATL197104130,evt,1971-04-13,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,38,34,4,8,13,2,0,1,0,4,,4,1,2,2,0,0,0,0,0,0,7,1,1,0,0,0,1,0,1,0,27,39,35,5,5,11,17,3,0,1,0,3,0,6,1,0,1,0,0,1,0,1,0,10,8,,,1,27,40,27,13,0,1,0,0
ATL197104140,evt,1971-04-14,0,ATL01,R,1,ATL,CIN,1,0,1,0,1,36,33,3,8,16,0,1,2,0,3,,2,0,2,0,0,1,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,43,37,8,5,12,16,1,0,1,0,4,0,4,2,0,1,0,1,0,0,2,1,9,10,,,1,27,41,27,12,2,2,0,0
PHI197104160,evt,1971-04-16,0,PHI12,R,0,ATL,PHI,1,1,0,0,1,43,37,8,13,15,0,1,0,0,7,,5,0,3,1,0,0,1,2,1,0,8,1,1,0,0,0,1,1,0,0,27,45,36,7,4,10,13,0,0,1,0,7,0,8,0,0,0,2,0,1,1,5,3,5,13,,,1,27,33,27,4,2,1,0,1
PHI197104170,evt,1971-04-17,0,PHI12,R,0,ATL,PHI,1,1,0,0,1,40,37,6,13,30,3,1,4,0,6,,3,0,3,1,0,0,0,2,0,0,7,1,1,1,0,0,0,1,0,0,27,36,32,2,2,9,14,2,0,1,0,2,1,5,2,0,2,0,0,0,0,0,0,6,12,,,1,27,37,27,10,0,2,0,0
PHI197104180,evt,1971-04-18,0,PHI12,R,0,ATL,PHI,1,1,0,0,1,43,40,5,13,22,3,0,2,0,5,,1,0,6,0,1,1,0,2,0,0,8,1,1,0,0,0,1,1,0,0,30,42,36,4,4,7,12,2,0,1,0,4,1,9,0,1,0,1,0,0,0,0,0,5,15,,,1,30,37,30,6,1,0,0,1
PIT197104200,evt,1971-04-20,0,PIT07,R,0,ATL,PIT,1,1,0,0,1,35,33,2,8,11,0,0,1,0,2,,1,1,4,0,0,1,0,1,1,0,6,1,1,1,1,0,0,1,0,0,27,32,31,0,0,6,8,0,1,0,0,1,0,7,2,0,0,0,0,1,0,0,0,6,12,,,1,27,35,27,8,0,2,0,0
PIT197104210,evt,1971-04-21,0,PIT07,R,0,ATL,PIT,1,0,1,0,1,36,34,2,5,6,1,0,0,0,1,,0,0,3,0,1,0,1,0,0,0,7,1,1,0,0,0,1,0,1,0,24,37,36,10,10,14,30,2,1,4,0,1,0,2,1,0,0,0,0,0,0,2,1,12,6,,,1,24,40,24,13,3,1,0,0
PIT197104220,evt,1971-04-22,0,PIT07,R,0,ATL,PIT,1,0,1,0,1,40,37,4,10,13,0,0,1,0,4,,2,1,5,0,0,0,1,0,0,0,9,1,1,0,0,0,1,0,1,0,24,39,33,7,7,10,18,1,2,1,0,5,0,5,0,0,1,0,0,1,0,1,1,5,12,,,1,24,31,24,6,1,0,0,0
ATL197104240,evt,1971-04-24,0,ATL01,R,1,ATL,SDN,1,0,1,0,1,36,31,2,8,14,3,0,1,0,2,,5,1,4,2,0,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,27,37,33,3,3,8,14,1,1,1,0,4,0,8,2,0,0,0,0,0,0,2,0,12,5,,,1,27,40,27,13,0,2,0,0
ATL197104251,evt,1971-04-25,1,ATL01,R,1,ATL,SDN,1,0,1,0,1,34,33,2,7,13,0,0,2,0,2,,1,0,5,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,37,32,3,2,8,11,0,0,1,0,3,0,2,1,0,2,0,0,0,0,0,0,10,11,,,1,27,43,27,14,2,1,0,0
ATL197104252,evt,1971-04-25,2,ATL01,R,1,ATL,SDN,1,1,0,0,1,43,37,4,13,17,1,0,1,0,3,,4,1,7,3,1,0,1,1,1,0,12,1,1,0,0,0,1,1,0,0,30,39,37,3,3,8,15,1,0,2,0,1,1,8,0,0,1,0,0,0,0,0,0,7,14,,,1,30,38,30,8,0,0,0,0
ATL197104270,evt,1971-04-27,0,ATL01,R,1,ATL,SFN,1,0,1,0,1,43,41,5,11,17,1,1,1,0,5,,2,1,6,0,0,0,0,2,1,0,8,1,1,0,0,0,1,0,1,0,30,49,43,6,6,14,18,1,0,1,0,5,3,8,0,0,0,1,0,0,0,2,0,12,9,,,1,30,40,30,10,0,0,0,0
ATL197104280,evt,1971-04-28,0,ATL01,R,1,ATL,SFN,1,0,1,0,1,38,32,3,6,8,2,0,0,0,3,,5,0,5,0,0,1,0,0,0,0,8,1,1,0,0,0,1,0,1,0,27,37,34,5,5,9,19,4,0,2,0,3,1,8,1,0,0,0,0,0,0,0,0,10,7,,,1,27,39,27,12,0,1,0,0
ATL197104290,evt,1971-04-29,0,ATL01,R,1,ATL,SFN,1,0,1,0,1,52,45,2,10,12,2,0,0,0,2,,5,1,2,2,1,1,0,0,1,0,11,1,1,0,0,0,1,0,1,0,39,54,47,5,5,13,13,0,0,0,0,6,0,1,3,0,1,0,0,0,0,0,0,12,21,,,1,39,55,39,15,1,3,0,0
ATL197104300,evt,1971-04-30,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,38,34,7,11,14,3,0,0,0,4,,2,1,3,1,0,1,1,0,0,0,7,1,1,1,0,0,0,1,0,0,27,37,34,2,2,9,9,0,0,0,0,2,0,3,2,0,1,0,0,0,0,0,0,7,14,,,1,27,39,27,11,1,2,0,1
ATL197105010,evt,1971-05-01,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,37,32,7,10,20,1,0,3,0,7,,3,0,4,1,0,2,0,0,1,0,4,1,1,0,0,0,1,1,0,0,27,43,37,5,4,13,15,2,0,0,0,4,1,4,2,1,1,0,0,0,0,7,3,9,9,,,1,27,44,27,16,1,2,0,0
ATL197105020,evt,1971-05-02,0,ATL01,R,1,ATL,LAN,1,1,0,0,1,32,30,4,7,17,2,1,2,0,4,,1,0,3,0,0,0,1,0,0,0,4,1,1,1,0,0,0,1,0,0,27,32,30,1,1,5,9,1,0,1,0,2,0,3,1,0,0,0,0,0,0,0,0,11,11,,,1,27,43,27,16,0,1,0,0
SDN197105040,evt,1971-05-04,0,SAN01,R,0,ATL,SDN,1,0,1,0,1,36,32,2,9,13,1,0,1,0,2,,3,0,4,0,0,1,0,0,3,0,7,1,1,0,0,0,1,0,1,0,24,34,30,3,3,9,19,1,0,3,0,2,0,3,0,0,2,0,0,0,0,0,0,10,8,,,1,24,36,24,12,0,0,0,0
