game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
WS1192804100,evt,1928-04-10,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,38,34,7,9,12,1,1,0,0,6,,3,0,6,0,0,1,0,0,0,0,4,1,1,1,0,0,0,1,0,0,27,36,31,5,2,8,10,2,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,13,12,,,1,27,45,27,17,1,0,0,0
WS1192804100,box,1928-04-10,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,,34,7,9,12,1,1,0,,6,,3,-9,6,-9,0,1,0,0,0,0,4,1,1,1,0,0,0,1,0,0,27,36,31,5,0,8,10,2,0,0,0,1,-13,0,-13,1,3,0,0,0,0,0,0,0,0,,,1,27,43,27,15,1,0,0,0
BOS192804110,evt,1928-04-11,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,37,36,4,8,13,2,0,1,0,4,,0,0,8,0,1,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,44,32,8,8,10,14,2,1,0,0,10,0,1,2,0,1,1,0,0,0,2,0,13,9,,,1,27,44,27,17,0,2,0,0
BOS192804110,box,1928-04-11,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,36,4,8,13,2,0,1,,4,,0,-16,8,-16,1,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,44,32,8,0,10,14,2,1,0,0,10,-9,1,-9,0,2,0,0,0,0,0,0,0,0,,,1,27,42,27,15,0,2,0,0
BOS192804130,evt,1928-04-13,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,38,33,4,8,15,1,0,2,0,4,,3,0,1,1,2,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,27,39,35,6,6,8,11,3,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,13,13,,,1,27,41,27,13,1,0,0,0
BOS192804130,box,1928-04-13,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,33,4,8,15,1,0,2,,4,,3,-12,1,-12,2,0,0,0,1,0,7,1,1,0,0,0,1,0,1,0,27,39,35,6,0,8,11,3,0,0,0,2,-10,1,-10,2,0,0,0,0,0,0,0,0,0,,,1,27,41,27,13,1,0,0,0
BOS192804140,evt,1928-04-14,0,BOS07,R,1,BOS,WS1,1,0,0,1,1,19,15,0,2,2,0,0,0,0,0,,2,0,0,0,0,1,1,0,1,0,4,1,1,1,1,0,0,0,0,0,15,18,17,0,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,11,,,1,15,21,15,5,1,0,0,0
BOS192804140,box,1928-04-14,0,BOS07,R,1,BOS,WS1,1,0,0,1,1,,15,0,2,2,0,0,0,,0,,2,-9,0,-9,0,2,0,0,1,0,4,1,1,1,1,0,0,0,0,0,15,18,17,0,0,2,3,1,0,0,0,1,-9,1,-9,0,0,0,0,0,0,0,0,0,0,,,1,15,20,15,4,1,0,0,0
WS1192804150,evt,1928-04-15,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,40,37,5,13,25,2,5,0,0,5,,0,0,2,1,0,0,3,2,0,0,8,1,1,1,0,0,0,0,1,0,24,35,31,6,6,11,17,3,0,1,0,2,0,2,0,0,2,0,0,0,0,0,0,18,0,,,1,24,4,3,1,0,0,0,0
WS1192804150,box,1928-04-15,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,,37,5,13,25,2,5,0,,5,,0,-11,2,-11,0,3,0,2,0,0,8,1,1,1,0,0,0,0,1,0,24,35,31,6,0,11,17,3,0,1,0,2,-10,2,-10,0,2,0,0,0,0,0,0,0,0,,,1,24,39,24,15,0,0,0,0
