game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
WS1193204110,evt,1932-04-11,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,36,35,0,7,9,2,0,0,0,0,,0,0,7,1,0,1,0,0,0,0,6,1,1,1,0,0,0,0,1,0,28,38,35,1,1,7,8,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,11,14,,,1,28,39,28,10,1,0,0,0
WS1193204110,box,1932-04-11,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,,35,0,7,9,2,0,0,,0,,0,-9,7,-9,0,1,0,0,0,0,6,1,1,1,0,0,0,0,1,0,28,38,35,1,0,7,8,1,0,0,0,3,-9,1,-9,0,0,0,0,0,0,0,0,0,0,,,1,28,39,28,10,1,0,0,0
BOS193204130,evt,1932-04-13,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,39,35,6,9,14,5,0,0,0,6,,3,0,7,0,0,1,0,1,0,0,6,1,1,1,0,0,0,0,1,0,27,39,35,7,3,8,11,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,22,3,,,1,27,18,10,7,1,1,0,0
BOS193204130,box,1932-04-13,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,35,6,9,14,5,0,0,,6,,3,-10,7,-10,0,1,0,1,0,0,6,1,1,1,0,0,0,0,1,0,27,39,35,7,0,8,11,0,0,1,0,4,-13,0,-13,0,0,0,0,0,0,0,0,0,0,,,1,27,44,27,16,1,1,0,0
BOS193204150,evt,1932-04-15,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,35,30,0,4,4,0,0,0,0,0,,5,0,4,1,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,34,33,2,1,6,8,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,26,0,,,1,27,9,4,4,1,1,0,0
BOS193204150,box,1932-04-15,0,BOS07,R,1,BOS,WS1,1,0,1,0,1,,30,0,4,4,0,0,0,,0,,5,-9,4,-9,0,0,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,34,33,2,0,6,8,2,0,0,0,1,-9,0,-9,0,0,0,0,0,0,0,0,0,0,,,1,27,38,27,10,1,1,0,0
BOS193204160,evt,1932-04-16,0,BOS07,R,1,BOS,NYA,1,0,1,0,1,37,35,4,12,15,3,0,0,0,4,,2,0,3,4,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,49,42,14,14,16,29,3,2,2,0,7,0,4,1,0,0,0,0,0,0,3,2,12,9,,,1,27,41,27,13,1,2,0,0
BOS193204160,box,1932-04-16,0,BOS07,R,1,BOS,NYA,1,0,1,0,1,,35,4,12,15,3,0,0,,4,,2,-17,3,-17,0,0,0,0,0,0,6,1,1,0,0,0,1,0,1,0,27,49,42,14,0,16,29,3,2,2,0,7,-10,4,-10,0,0,0,0,0,0,0,0,0,0,,,1,27,41,27,13,1,2,0,0
BOS193204191,evt,1932-04-19,1,BOS08,R,1,BOS,NYA,1,1,0,0,1,37,32,6,10,16,4,1,0,0,6,,5,0,7,1,0,0,0,4,0,0,7,1,1,0,0,0,1,1,0,0,27,37,33,5,5,8,18,4,0,2,0,3,0,4,1,0,1,0,0,0,0,2,0,11,9,,,1,27,38,27,11,0,1,0,0
BOS193204191,box,1932-04-19,1,BOS08,R,1,BOS,NYA,1,1,0,0,1,,32,6,10,16,4,1,0,,6,,5,-10,7,-10,0,0,0,4,0,0,7,1,1,0,0,0,1,1,0,0,27,37,33,5,0,8,18,4,0,2,0,3,-13,4,-13,0,1,0,0,0,0,0,0,0,0,,,1,27,38,27,11,0,1,0,0
BOS193204192,evt,1932-04-19,2,BOS08,R,1,BOS,NYA,1,0,1,0,1,38,32,3,6,8,0,1,0,0,3,,4,1,3,0,0,2,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,42,36,6,6,11,22,2,0,3,0,6,3,5,2,0,0,0,0,0,0,0,0,8,11,,,1,27,41,26,11,4,2,0,0
BOS193204192,box,1932-04-19,2,BOS08,R,1,BOS,NYA,1,0,1,0,1,,32,3,6,8,0,1,0,,3,,4,-10,3,-10,0,2,0,0,0,0,8,1,1,1,0,0,0,0,1,0,27,42,36,6,0,11,22,2,0,3,0,6,-9,5,-9,0,0,0,0,0,0,0,0,0,0,,,1,27,42,27,11,4,2,0,0
WS1193204200,evt,1932-04-20,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,32,32,3,5,9,1,0,1,0,3,,0,0,2,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,26,36,32,4,4,8,10,0,1,0,0,3,1,4,1,0,1,0,0,0,0,0,0,18,1,,,1,26,13,9,4,0,1,0,0
WS1193204200,box,1932-04-20,0,WAS09,R,0,BOS,WS1,1,0,1,0,1,,32,3,5,9,1,0,1,,3,,0,-9,2,-9,0,0,0,1,0,0,2,1,1,1,0,0,0,0,1,0,26,36,32,4,0,8,10,0,1,0,0,3,-9,4,-9,0,1,0,0,0,0,0,0,0,0,,,1,26,39,26,13,0,1,0,0
WS1193204210,evt,1932-04-21,0,WAS09,R,0,BOS,WS1,1,1,0,0,1,32,30,1,4,5,1,0,0,0,1,,0,0,4,0,0,1,0,0,0,1,4,1,1,0,1,1,1,1,0,1,27,38,37,0,0,10,14,2,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,20,2,,,1,27,19,11,7,1,1,0,0
