game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
WS3187105050,box,1871-05-05,0,,R,0,BS1,WS3,1,1,0,0,1,,41,20,13,18,1,2,0,,13,,18,-9,5,-9,0,0,0,3,-9,-9,12,1,1,1,0,0,0,1,0,0,27,59,49,18,6,14,16,2,0,0,0,10,-10,2,-10,0,0,0,-10,1,0,0,0,0,0,,,1,27,50,27,13,10,2,0,1
TRO187105090,box,1871-05-09,0,,R,0,BS1,TRO,1,1,0,0,1,,46,9,17,23,4,1,0,,6,,2,-10,0,-10,0,0,0,1,-10,-10,12,1,1,1,0,0,0,1,0,0,27,39,36,5,2,9,9,0,0,0,0,3,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,44,27,12,5,1,0,0
BS1187105160,box,1871-05-16,0,,R,1,BS1,TRO,1,0,1,0,1,,43,14,13,16,3,0,0,,9,,4,-9,1,-9,0,0,0,3,-9,-9,6,1,1,1,0,0,0,0,1,0,27,66,64,29,10,26,31,3,1,0,0,2,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,59,27,17,15,1,0,2
BS1187105200,box,1871-05-20,0,,R,1,BS1,PH1,1,1,0,0,1,,47,11,16,20,2,1,0,,10,,0,-9,0,-9,0,0,0,4,-9,-9,9,1,1,0,0,0,1,1,0,1,27,43,43,8,4,12,14,2,0,0,0,0,-9,2,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,41,27,8,6,2,0,0
BS1187105240,box,1871-05-24,0,,R,1,BS1,WS3,1,0,0,1,1,,39,4,7,9,0,1,0,,3,,0,-9,1,-9,0,0,0,1,-9,-9,8,1,1,1,0,0,0,0,0,0,27,40,40,4,0,3,3,0,0,0,0,0,-9,0,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,50,27,12,11,0,0,1
BS1187105270,box,1871-05-27,0,,R,1,BS1,WS3,1,0,1,0,1,,35,5,6,9,1,1,0,,5,,1,-9,1,-9,0,0,0,0,-9,-9,4,1,1,1,0,0,0,0,1,0,27,38,37,6,4,10,15,1,2,0,0,1,-10,0,-10,0,0,0,-10,0,0,0,0,0,0,,,1,27,45,27,15,3,0,0,0
BS1187105290,box,1871-05-29,0,,R,1,BS1,RC1,1,1,0,0,1,,59,25,24,36,7,1,1,,16,,0,-9,1,-9,0,0,0,0,-9,-9,7,1,1,1,0,0,0,1,0,0,27,45,45,11,4,15,24,5,2,0,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,42,27,10,5,0,0,0
BS1187105300,box,1871-05-30,0,,R,1,BS1,RC1,1,1,0,0,1,,43,11,10,10,0,0,0,,7,,1,-9,0,-9,0,0,0,1,-9,-9,6,1,1,1,0,0,0,1,0,0,27,46,46,10,0,8,9,1,0,0,0,0,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,49,27,12,10,0,0,1
BS1187106020,box,1871-06-02,0,,R,1,BS1,CH1,1,0,1,0,1,,48,14,15,23,4,2,0,,10,,2,-10,0,-10,0,0,0,1,-10,-10,9,1,1,0,0,0,1,0,1,0,27,56,52,16,5,19,27,4,2,0,0,4,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,52,26,14,12,0,0,2
BS1187106140,box,1871-06-14,0,,R,1,BS1,CL1,1,0,1,0,1,,39,7,10,11,1,0,0,,6,,1,-9,1,-9,0,0,0,7,-9,-9,6,1,1,1,0,0,0,0,1,0,27,47,46,8,2,14,14,0,0,0,0,1,-9,5,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,40,27,8,5,0,0,0
BS1187106170,box,1871-06-17,0,,R,1,BS1,NY2,1,0,1,0,1,,33,3,5,5,0,0,0,,2,,1,-9,0,-9,0,0,0,2,-9,-9,4,1,1,1,0,0,0,0,1,0,27,42,42,9,2,9,9,0,0,0,0,0,-9,2,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,50,27,11,12,1,0,2
BS1187106210,box,1871-06-21,0,,R,1,BS1,FW1,1,1,0,0,1,,52,21,16,19,3,0,0,,13,,1,-9,0,-9,0,0,0,6,-9,-9,5,1,1,1,1,0,0,1,0,0,27,33,31,0,0,1,1,0,0,0,0,2,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,42,27,10,5,1,0,1
PH1187106260,box,1871-06-26,0,,R,0,BS1,PH1,1,0,1,0,1,,39,8,9,16,1,3,0,,4,,2,-9,2,-9,0,0,0,1,-9,-9,6,1,1,0,0,0,1,0,1,0,27,58,54,20,10,18,24,4,1,0,0,4,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,51,27,13,11,1,0,1
WS3187107040,box,1871-07-04,0,,R,0,BS1,WS3,1,1,0,0,1,,40,7,10,12,2,0,0,,4,,0,-9,0,-9,0,0,0,2,-9,-9,6,1,1,1,0,0,0,1,0,0,27,36,36,3,2,8,9,1,0,0,0,0,-9,0,-9,0,0,0,-9,0,1,0,0,0,0,,,1,27,47,27,14,6,2,0,0
CH1187107070,box,1871-07-07,0,,R,0,BS1,CH1,1,0,1,0,1,,35,1,8,11,1,1,0,,1,,0,-9,0,-9,0,0,0,4,-9,-9,7,1,1,1,0,0,0,0,1,0,27,39,37,7,3,8,16,3,1,1,0,2,-9,1,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,43,27,12,4,0,0,1
RC1187107100,box,1871-07-10,0,,R,0,BS1,RC1,1,1,0,0,1,,49,21,22,26,2,1,0,,14,,4,-9,0,-9,0,0,0,0,-9,-9,5,1,1,0,0,0,1,1,0,1,27,42,39,12,3,9,10,1,0,0,0,3,-9,0,-9,0,0,0,-9,2,0,0,0,0,0,,,1,27,52,27,15,10,1,0,2
FW1187107120,box,1871-07-12,0,,R,0,BS1,FW1,1,1,0,0,1,,63,30,30,41,5,3,0,,21,,0,-9,0,-9,0,0,0,0,-9,-9,6,1,1,1,0,0,0,1,0,0,27,42,42,9,1,9,9,0,0,0,0,0,-10,0,-10,0,0,0,-10,0,0,0,0,0,0,,,1,27,48,27,13,8,0,0,0
CL1187107130,box,1871-07-13,0,,R,0,BS1,CL1,1,1,0,0,1,,43,12,11,13,0,1,0,,4,,0,-9,2,-9,0,0,0,8,-9,-9,4,1,1,1,0,0,0,1,0,0,27,41,41,8,6,10,15,1,2,0,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,47,27,14,6,0,0,2
TRO187108030,box,1871-08-03,0,,R,0,BS1,TRO,1,0,1,0,1,,41,12,14,19,3,1,0,,8,,3,-9,1,-9,0,0,0,3,-9,-9,5,1,1,0,0,0,1,0,1,0,27,46,45,13,6,16,22,2,2,0,0,1,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,29,15,8,6,1,0,0
PH1187108070,box,1871-08-07,0,,R,0,BS1,PH1,1,1,0,0,1,,54,23,22,34,4,4,0,,15,,1,-9,0,-9,0,0,0,1,-9,-9,5,1,1,1,0,0,0,1,0,0,27,42,41,7,6,12,18,2,2,0,0,1,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,40,27,9,4,0,0,0
WS3187108080,box,1871-08-08,0,,R,0,BS1,WS3,1,1,0,0,1,,39,7,13,16,3,0,0,,7,,1,-9,0,-9,0,0,0,2,-9,-9,6,1,1,1,0,0,0,1,0,0,27,39,39,4,1,12,17,1,2,0,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,46,27,15,4,2,0,1
NY2187108220,box,1871-08-22,0,,R,0,BS1,NY2,1,0,1,0,1,,40,11,10,17,0,2,1,,10,,1,-9,0,-9,0,0,0,0,-9,-9,3,1,1,0,0,0,1,0,1,0,27,51,51,15,4,17,28,1,5,0,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,56,27,16,13,0,0,0
BS1187109020,box,1871-09-02,0,,R,1,BS1,CL1,1,1,0,0,1,,60,31,24,36,2,5,0,,19,,0,-9,0,-9,0,0,0,0,-9,-9,5,1,1,0,0,0,1,1,0,1,24,40,40,10,3,16,21,3,1,0,0,0,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,24,48,24,18,6,3,0,0
BS1187109050,box,1871-09-05,0,,R,1,BS1,CH1,1,1,0,0,1,,40,6,9,12,0,0,1,,5,,0,-9,0,-9,0,0,0,0,-9,-9,7,1,1,1,0,0,0,1,0,0,27,38,36,3,2,6,9,3,0,0,0,2,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,39,27,8,4,0,0,1
BS1187109090,box,1871-09-09,0,,R,1,BS1,PH1,1,1,0,0,1,,48,17,15,22,7,0,0,,13,,7,-10,1,-10,0,0,0,0,-10,-10,11,1,1,0,0,0,1,1,0,0,27,49,45,14,6,13,19,4,1,0,0,4,-9,0,-9,0,0,0,-9,2,0,0,0,0,0,,,1,27,53,26,18,9,1,0,0
BS1187109130,box,1871-09-13,0,,R,1,BS1,TRO,1,1,0,0,1,,54,20,20,31,3,4,0,,15,,2,-9,0,-9,0,0,0,0,-9,-9,9,1,1,0,0,0,1,1,0,0,27,54,54,17,6,17,26,3,3,0,0,0,-9,0,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,55,27,13,15,1,0,2
BS1187109160,box,1871-09-16,0,,R,1,BS1,NY2,1,1,0,0,1,,43,9,10,12,2,0,0,,5,,1,-9,0,-9,0,0,0,0,-9,-9,8,1,1,1,0,0,0,1,0,0,27,45,45,7,1,13,13,0,0,0,0,0,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,51,27,13,11,3,0,0
CL1187109270,box,1871-09-27,0,,R,0,BS1,CL1,1,1,0,0,1,,39,9,9,11,2,0,0,,4,,3,-9,0,-9,0,0,0,3,-9,-9,6,1,1,1,0,0,0,1,0,0,27,48,47,7,4,14,17,1,1,0,0,1,-9,0,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,44,27,10,7,0,0,1
CH1187109290,box,1871-09-29,0,,R,0,BS1,CH1,1,0,1,0,1,,39,8,11,13,2,0,0,,5,,4,-9,2,-9,0,0,0,4,-9,-9,8,1,1,1,0,0,0,0,1,0,27,46,45,10,0,9,11,0,1,0,0,1,-9,2,-9,0,0,0,-9,1,0,0,0,0,0,,,1,27,51,27,13,11,0,0,2
BS1187110040,box,1871-10-04,0,,R,1,BS1,NY2,1,1,0,0,1,,46,13,14,20,2,2,0,,6,,0,-9,0,-9,0,0,0,0,-9,-9,6,1,1,1,0,0,0,1,0,0,27,45,45,10,6,14,21,2,1,1,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,47,27,14,6,0,0,0
BS1187110070,box,1871-10-07,0,,R,1,BS1,TRO,1,1,0,0,1,,35,12,13,16,1,1,0,,7,,0,-9,1,-9,0,0,0,8,-9,-9,2,1,1,1,0,0,0,1,0,0,21,29,29,3,0,6,7,1,0,0,0,0,-9,2,-9,0,0,0,-9,2,0,0,0,0,0,,,1,21,36,21,12,3,1,0,0
CH1187105080,box,1871-05-08,0,,R,1,CH1,CL1,1,1,0,0,1,,43,14,11,13,2,0,0,,8,,4,-9,2,-9,0,0,0,1,-9,-9,6,1,1,1,0,0,0,1,0,0,27,46,46,12,4,15,25,2,1,2,0,0,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,48,27,14,7,0,0,2
CL1187105110,box,1871-05-11,0,,R,0,CH1,CL1,1,1,0,0,1,,41,18,15,31,1,3,3,,10,,8,-9,1,-9,0,0,0,0,-9,-9,7,1,1,1,0,0,0,1,0,0,24,39,39,10,4,13,21,1,2,1,0,0,-9,0,-9,0,0,0,-9,0,0,0,0,0,0,,,1,24,39,24,11,4,0,0,3
FW1187105130,box,1871-05-13,0,,R,0,CH1,FW1,1,1,0,0,1,,45,14,17,26,5,2,0,,10,,1,-9,1,-9,0,0,0,2,-9,-9,5,1,1,1,0,0,0,1,0,0,27,36,33,5,2,5,10,1,2,0,0,3,-9,1,-9,0,0,0,-9,0,0,0,0,0,0,,,1,27,39,27,8,4,0,0,2
