game.key,game.source,game.date,game.number,site.key,season.phase,team.alignment,team.key,opponent.key,R_G,R_W,R_L,R_T,B_G,B_PA,B_AB,B_R,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_GW,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_XI,B_LOB,P_G,P_GS,P_CG,P_SHO,P_CSHO,P_GF,P_W,P_L,P_SV,P_OUT,P_TBF,P_AB,P_R,P_ER,P_H,P_TB,P_2B,P_3B,P_HR,P_HR4,P_BB,P_IBB,P_SO,P_GDP,P_HP,P_SH,P_SF,P_XI,P_WP,P_BK,P_IR,P_IRS,P_GO,P_AO,P_PITCH,P_STRIKE,F_G,F_OUT,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB
NLS198807120,evt,1988-07-12,0,CIN08,A,0,ALS,NLS,1,1,0,0,1,34,31,2,6,11,2,0,1,0,2,,2,0,3,1,0,0,1,0,0,0,5,1,1,0,0,0,1,1,0,1,27,34,33,1,1,5,5,0,0,0,0,1,0,7,0,0,0,0,0,1,0,1,0,10,10,,,1,27,40,27,11,2,0,0,0
ATL198804050,evt,1988-04-05,0,ATL01,R,1,ATL,CHN,1,0,1,0,1,56,47,9,13,28,3,0,4,0,9,,7,1,6,0,0,2,0,1,2,0,8,1,1,0,0,0,1,0,1,0,39,55,51,10,10,15,28,4,0,3,0,2,0,5,2,0,1,1,0,1,0,3,0,13,18,191,125,1,39,55,39,15,1,2,0,0
ATL198804060,evt,1988-04-06,0,ATL01,R,1,ATL,CHN,1,0,1,0,1,35,28,0,3,3,0,0,0,0,0,,6,1,3,0,0,1,0,2,0,0,8,1,1,0,0,0,1,0,1,0,27,38,35,3,3,9,15,3,0,1,0,3,2,3,1,0,0,0,0,0,1,0,0,13,10,134,80,1,27,40,27,13,0,1,0,0
ATL198804070,evt,1988-04-07,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,37,32,2,9,9,0,0,0,0,2,,3,0,6,2,0,1,1,0,2,0,8,1,1,0,0,0,1,0,1,0,27,42,33,5,5,8,9,1,0,0,0,7,2,7,1,1,1,0,0,0,0,3,2,11,7,159,88,1,27,39,27,12,0,1,0,0
ATL198804080,evt,1988-04-08,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,35,32,3,6,6,0,0,0,0,3,,1,0,6,0,1,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,40,32,6,6,7,11,2,1,0,0,7,0,5,1,0,0,1,0,1,0,3,2,12,8,138,74,1,27,41,27,14,0,1,0,0
ATL198804090,evt,1988-04-09,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,35,33,3,6,11,0,1,1,0,3,,2,0,3,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,27,45,38,11,11,15,25,1,0,3,0,4,0,6,0,0,3,0,0,0,0,0,0,8,9,153,95,1,27,38,27,11,0,0,0,0
ATL198804100,evt,1988-04-10,0,ATL01,R,1,ATL,LAN,1,0,1,0,1,34,32,1,5,7,2,0,0,0,1,,2,0,4,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,27,37,34,3,2,10,10,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,8,15,104,68,1,27,39,27,10,2,0,0,0
ATL198804120,evt,1988-04-12,0,ATL01,R,1,ATL,HOU,1,0,1,0,1,34,29,3,4,6,2,0,0,0,3,,4,0,9,1,0,0,1,0,0,0,4,1,1,0,0,0,1,0,1,0,27,44,38,8,7,13,16,3,0,0,0,5,1,4,1,0,1,0,0,0,0,0,0,9,11,152,88,1,27,39,27,11,1,1,0,0
ATL198804130,evt,1988-04-13,0,ATL01,R,1,ATL,HOU,1,0,1,0,1,33,31,0,2,2,0,0,0,0,0,,2,0,5,0,0,0,0,1,0,0,6,1,1,0,0,0,1,0,1,0,27,36,32,4,4,7,14,2,1,1,0,4,1,3,0,0,0,0,0,0,0,1,0,8,13,129,72,1,27,34,27,7,0,0,0,0
LAN198804150,evt,1988-04-15,0,LOS03,R,0,ATL,LAN,1,0,1,0,1,33,33,2,6,6,0,0,0,0,2,,0,0,5,0,0,0,0,0,1,0,4,1,1,0,0,0,1,0,1,0,24,32,28,3,3,5,6,1,0,0,0,2,0,4,0,0,2,0,0,2,1,1,0,3,15,112,72,1,24,28,24,4,0,0,0,0
